Unnamed: 0,0
Horticulture and fruit growing,2345.6932673706997
"Sheep, beef cattle, and grain farming",3907.7754618398394
Dairy cattle farming,6908.756836452617
"Poultry, deer, and other livestock farming",593.7747845640199
Forestry and logging,1628.2690519836142
Fishing and aquaculture,545.4038694712671
"Agriculture, forestry, and fishing support services",2315.981597445318
Coal mining,206.24573229891547
Oil and gas extraction,1484.6588902934861
Metal ore and non-metallic mineral mining and quarrying,902.87391790516
Exploration and other mining support services,198.85015717607106
Meat and meat product manufacturing,2289.4059572310052
Seafood processing,583.2282946750096
Dairy product manufacturing,3734.2682680005923
"Fruit, oil, cereal, and other food product manufacturing",2630.1842269552058
Beverage and tobacco product manufacturing,1517.6876913577153
Textile and leather manufacturing,447.6368402913707
"Clothing, knitted products, and footwear manufacturing",170.43892336270505
Wood product manufacturing,1623.123152370236
"Pulp, paper, and converted paper product manufacturing",635.0763703185331
Printing,653.7837412934844
Petroleum and coal product manufacturing,1290.875647710248
Basic chemical and basic polymer manufacturing,423.75901120697637
Fertiliser and pesticide manufacturing,401.840275256362
"Pharmaceutical, cleaning, and other chemical manufacturing",583.6073223842924
Polymer product and rubber product manufacturing,1518.3984866420851
Non-metallic mineral product manufacturing,1142.769580985555
Primary metal and metal product manufacturing,562.5652819572351
Fabricated metal product manufacturing,2268.80972980524
Transport equipment manufacturing,1354.0327777835828
Electronic and electrical equipment manufacturing,2323.5265754606853
Machinery manufacturing,1782.368276486376
Furniture manufacturing,532.532859031185
Other manufacturing,305.2814845005633
Electricity generation and on-selling,3225.9886931666774
Electricity transmission and distribution,2927.640767596364
Gas and water supply,1245.34059011462
Sewerage and drainage services,377.42082350809983
"Waste collection, treatment, and disposal services",995.9065091303248
Residential building construction,4521.106613512164
Non-residential building construction,1380.0926696393608
Heavy and civil engineering construction,4787.894633637632
Construction services,11761.889215695855
Basic material wholesaling,2751.74144395832
Machinery and equipment wholesaling,4171.160611645003
"Motor vehicle wholesaling, including parts",1092.417550229076
"Grocery, liquor, and tobacco product wholesaling",2609.6060461506836
Other goods and commission based wholesaling,3900.318133148244
"Motor vehicle retailing, including parts",1799.304933995611
Fuel retailing,476.3904665729601
Supermarket and grocery stores,3210.0621134835774
Specialised food retailing,623.6607402108992
"Furniture, electrical, and hardware retailing",3166.68959507707
"Recreational, clothing, footwear, and personal accessory retailing",1659.2611270528762
Department stores,1199.7609202714216
Pharmaceutical and other store based retailing,1518.4020750938334
Non-store and commission based retailing,406.44845261106553
Accommodation,2148.438729640963
Food and beverage services,4835.032909312978
Road transport,3774.581389011152
Rail transport,117.76237257494742
Water transport,270.6801012955804
Air and space transport,1934.0274702802235
Other transport,445.48358641960937
Postal and courier services,999.8769820663904
Transport support services,4885.035008684516
Warehousing and storage services,626.4765839133245
Publishing (except internet and music publishing),731.6291779862552
Motion picture and sound recording activities,636.295304318284
Broadcasting and internet publishing,547.018488786732
Telecommunications services,4017.166895389149
"Internet service providers, web search portals and data processing services",776.3008161215625
Library and other information services,273.0660312829497
Banking and financing; financial asset investing,9437.298603978667
Life insurance,520.727755868918
Health and general insurance,2961.973132540867
Superannuation and individual pension services,21.99703476070051
Auxiliary finance and insurance services,3793.8935586481484
Rental and hiring services (except real estate),3037.10808810886
Non-financial asset leasing,515.6623603097418
Residential property operation,10069.92874732808
Non-residential property operation,7762.92874732808
Real estate services,2254.621015836664
Owner-occupied property operation,23788.0
"Scientific, architectural, and engineering services",7621.922281916002
Legal and accounting services,5428.227254306955
"Advertising, market research, and management services",5622.902226357777
Veterinary and other professional services,878.9397296105911
Computer system design and related services,7385.249763702338
Travel agency and tour arrangement services,681.5024727994895
Employment and other administrative services,3334.667593259837
"Building cleaning, pest control, and other support services",2137.0402159975047
Local government administration services,1621.3701049087774
Central government administration services,5127.128604127368
Defence,1607.631014319047
"Public order, safety, and regulatory services",5160.24878000454
Preschool education,1319.9598772037198
School education,6675.7717625505975
Tertiary education,4907.777331671751
"Adult, community, and other education",1016.8032994176644
Hospitals,8950.920746273407
Medical and other health care services,6340.257053609562
Residential care services and social assistance,4168.035552835456
Heritage and artistic activities,972.1998348784902
Sport and recreation services,1489.2175992824866
Gambling activities,1239.221753096365
Repair and maintenance,2605.8645335507154
Personal services; domestic household staff,2164.4490407674857
"Religious services; civil, professional, and other interest groups",1253.3862608250236
