Description,NZSIOC,Original Output,Shocked Output,Output Loss
Basic material wholesaling,FF111,7508.268199710489,7486.915388454446,21.352811256042866
Machinery and equipment wholesaling,FF112,8264.548142789843,8249.116792617799,15.43135017204453
"Motor vehicle wholesaling, including parts",,2085.2326117925213,2081.269060643812,3.963551148709375
"Grocery, liquor, and tobacco product wholesaling",,7588.825598025307,7572.640495487087,16.18510253822057
Other goods and commission based wholesaling,,7995.574615810914,7980.6189689148705,14.955646896043671
"Motor vehicle retailing, including parts",,3094.499869869582,3085.896379861777,8.60349000780508
Fuel retailing,GH112,850.301143543785,847.4490511790243,2.852092364760607
Supermarket and grocery stores,GH121,5667.220870365167,5647.365560630017,19.85530973514886
Specialised food retailing,GH122,1209.4905899183643,1205.4383710561615,4.052218862202884
"Furniture, electrical, and hardware retailing",,5693.205026701771,5678.462104687162,14.742922014609656
"Recreational, clothing, footwear, and personal accessory retailing",,3572.1230189437497,3560.527045287364,11.5959736563856
Department stores,GH133,2407.7548335139845,2401.5785884682596,6.176245045725181
Pharmaceutical and other store based retailing,GH134,3258.7123046634715,3248.519696944112,10.192607719359444
Non-store and commission based retailing,GH135,981.160571163528,979.3720794452281,1.7884917182999094
Accommodation,GH211,4537.893159699569,4522.644292047892,15.248867651677088
Food and beverage services,GH212,11296.289860116993,11242.931777100323,53.358083016671046
Road transport,II111,9359.871925841971,9345.101448239773,14.770477602198524
Rail transport,II121,540.6732683081793,539.4705838556696,1.2026844525097478
Water transport,II122,739.7449860556442,738.8694916815523,0.8754943740919583
Air and space transport,II123,5735.100295119452,5726.823549263193,8.276745856258925
Other transport,II125,928.5321574398157,927.2389269710447,1.2932304687709404
Postal and courier services,,2651.1982208446657,2647.0834058863306,4.114814958335221
Transport support services,II132,8243.027843222966,8236.684234443263,6.343608779703908
Warehousing and storage services,II133,1417.156660283312,1415.1746908273506,1.9819694559613377
Publishing (except internet and music publishing),JJ111,1409.0392001672049,1405.4677694146526,3.5714307525523754
Motion picture and sound recording activities,JJ112,2201.659107800419,2198.2624693904436,3.396638409975421
Broadcasting and internet publishing,JJ113,1644.8117985544845,1641.7999201511377,3.0118784033467283
Telecommunications services,JJ121,7779.296029055556,7772.343034700079,6.952994355476216
"Internet service providers, web search portals and data processing services",JJ122,1642.9198592850664,1640.913052237553,2.006807047513374
Library and other information services,JJ123,441.91398145327753,440.5467153659234,1.3672660873541758
Banking and financing; financial asset investing,,17316.300400980377,17296.958390014628,19.342010965747868
Life insurance,KK121,1855.161371577605,1853.217754973012,1.9436166045931553
Health and general insurance,KK122,6953.799862370223,6947.170224807006,6.6296375632173286
Superannuation and individual pension services,,390.6150126849318,390.01077171390807,0.6042409710237177
Auxiliary finance and insurance services,KK131,7517.303443081259,7507.234121713538,10.069321367720407
Rental and hiring services (except real estate),LL111,5674.731389069222,5666.045008891751,8.686380177470637
Non-financial asset leasing,LL112,1330.996830273044,1329.2149746425773,1.7818556304668538
Residential property operation,LL121,15627.200324904052,15610.202158683594,16.998166220457822
Non-residential property operation,LL122,16599.39014558746,16575.12327968761,24.266865899848842
Real estate services,LL123,5915.4855599191205,5907.7209290084775,7.764630910642608
Owner-occupied property operation,,36859.79308623835,36838.066892823306,21.72619341504829
"Scientific, architectural, and engineering services",,14825.54936094663,14796.685079500503,28.864281446127695
Legal and accounting services,MN112,8897.875241021025,8883.260721428906,14.614519592119334
"Advertising, market research, and management services",,12204.510130244988,12175.1953209557,29.314809289287364
Veterinary and other professional services,MN114,1364.3277233589538,1361.274135139708,3.0535882192457664
Computer system design and related services,MN115,12779.21291760452,12762.538768491308,16.67414911321105
Travel agency and tour arrangement services,MN211,1495.0088659395226,1492.652670391039,2.3561955484835786
Employment and other administrative services,MN212,8027.111826146348,7999.61167354718,27.500152599167684
"Building cleaning, pest control, and other support services",,4574.225541241587,4559.19020560273,15.035335638856784
Local government administration services,,2985.7457483619146,2976.0478240289285,9.697924332985906
Central government administration services,,11508.040399850845,11480.713318766833,27.32708108401024
Defence,OO212,2495.848815324654,2491.004484361702,4.844330962951954
"Public order, safety, and regulatory services",,9128.642058697875,9108.096839271739,20.54521942613599
Preschool education,PP111,2141.1371237873086,2132.105698057728,9.031425729580578
School education,PP112,10123.229545541244,10092.59332142139,30.636224119853473
Tertiary education,PP113,7986.2277777491445,7966.980582960226,19.24719478891874
"Adult, community, and other education",,2080.381188668415,2074.439163213708,5.942025454706649
Hospitals,QQ111,14321.436233123395,14286.362062096305,35.07417102709105
Medical and other health care services,QQ112,12747.391709558342,12712.703120455408,34.68858910293287
Residential care services and social assistance,QQ113,7609.077747744575,7577.410811217532,31.66693652704306
Heritage and artistic activities,RS111,1948.1724099604965,1943.3560077422103,4.816402218285996
Sport and recreation services,,3871.464742437629,3858.767174996147,12.697567441482049
Gambling activities,RS113,2240.770909548943,2238.0671982081935,2.7037113407494187
Repair and maintenance,RS211,5121.897803333234,5100.216256920525,21.681546412708915
Personal services; domestic household staff,,3706.6053344975703,3698.8642779010697,7.741056596500465
"Religious services; civil, professional, and other interest groups",,3302.618830165394,3291.299728321865,11.319101843528328
