Description,NZSIOC,Original Output,Shocked Output,Output Loss,Value Added to Output Ratio,Original GDP Estimate,Shocked GDP Estimate,Loss,Direct Loss,Indirect Loss
Polymer product and rubber product manufacturing,CC531,4785.741679851996,4777.935493285545,7.806186566451435,0.40855614973262033,1955.244194335254,1952.0549288075701,3.1892655276839017,3.8640659178082153,-0.6748003901243134
Non-metallic mineral product manufacturing,CC611,5650.449138205982,5642.143501407124,8.305636798858494,0.3544891640866873,2003.022991716981,2000.0787334709462,2.944258246034977,2.2300577414878355,0.7142005045471417
Primary metal and metal product manufacturing,CC711,5128.334965180321,5122.611272798912,5.723692381408764,0.1661529840291398,852.088157565685,851.1371489968492,0.9510085688359194,0.6928744937959634,0.258134075039956
Fabricated metal product manufacturing,CC721,7030.60073773574,7019.594548274754,11.006189460986578,0.3606653049314269,2535.693758926576,2531.724208248496,3.9695506780797816,5.707764468504068,-1.7382137904242856
Transport equipment manufacturing,CC811,2884.8653874072747,2880.237762696089,4.62762471118584,0.3175754739059209,916.1624925606533,914.6928724499397,1.4696201107135933,2.8710729625979834,-1.40145285188439
Electronic and electrical equipment manufacturing,CC821,5335.657676389415,5328.364400807174,7.293275582241703,0.5041161178509532,2689.7910340030703,2686.114376230133,3.676657772936838,3.881928961188526,-0.2052711882516879
Machinery manufacturing,CC822,5176.439201239787,5167.7546629121625,8.684538327623795,0.44090796940537874,2282.3332969690346,2278.504214809779,3.8290821592557913,4.561851034896685,-0.7327688756408945
Furniture manufacturing,CC911,4193.555117320298,4187.222386279459,6.332731040839198,0.40271493212669685,1688.8072644412064,1686.256979089918,2.5502853512881836,1.386474127732823,1.1638112235553606
Other manufacturing,CC912,3594.3500567809133,3588.9209914290573,5.429065351856159,0.3849056603773585,1383.4856822326535,1381.3960042481656,2.089677984488031,1.022862057512899,1.066815926975132
Electricity generation and on-selling,DD111,11024.39744454283,11017.126416144518,7.271028398313046,0.26820146276595747,2956.7595207396703,2954.8094202874304,1.9501004522403758,1.7365455299952022,0.21355492224517345
Electricity transmission and distribution,DD112,7683.091913514073,7677.116740190192,5.975173323880521,0.6158536585365854,4731.660263810496,4727.980431458594,3.679832351902028,1.1473459316025898,2.5324864202994384
Gas and water supply,,5543.202336279218,5538.0730756219755,5.129260657242412,0.414780292942743,2299.211088882791,2297.0835726448004,2.127516237990694,0.9518186862956497,1.1756975516950443
Sewerage and drainage services,DD122,4275.883775993117,4269.551787559154,6.331988433962608,0.4909090909090909,2099.0702173057116,2095.9617866199483,3.108430685763462,0.7912263643191739,2.317204321444288
"Waste collection, treatment, and disposal services",,4934.456122653308,4926.36069456502,8.095428088288328,0.4132505175983437,2039.1665467527955,2035.8211069051301,3.3454398476653218,2.2983027079938583,1.0471371396714633
Residential building construction,EE112,16053.724855757862,16023.203570746124,30.52128501173801,0.21897810218978103,3515.414201990773,3508.730708922509,6.683493068263798,10.8018421853317,-4.118349117067902
Non-residential building construction,EE113,13136.261819290208,13111.199423275666,25.062396014542408,0.14383775351014041,1889.4903896077335,1885.8854708674203,3.6049187403132765,3.0086461490466343,0.5962725912666422
Heavy and civil engineering construction,EE121,13536.049676361974,13511.899870578829,24.149805783145574,0.33009975920192636,4468.246738712401,4460.274893638611,7.971845073789643,10.419905077809235,-2.4480600040195912
Construction services,EE131,20191.022875912295,20149.1176461361,41.90522977619673,0.41023945426701935,8283.154205707164,8265.963027112843,17.191178594320995,32.543551098042336,-15.352372503721341
Basic material wholesaling,FF111,8166.626076754618,8154.560670969525,12.06540578509342,0.3844652070840887,3139.7835857777836,3135.144857044064,4.638728733719503,5.765717544475135,-1.1269888107556312
Machinery and equipment wholesaling,FF112,8892.560231079337,8880.651114454144,11.909116625194464,0.560219957081545,4981.7897110003205,4975.117986195675,6.6717248046455575,6.874285003863,-0.20256019921744225
"Motor vehicle wholesaling, including parts",,4699.419589956939,4692.657553789343,6.7620361675959995,0.5709812108559499,2683.2802877937843,2679.4192921949584,3.8609955988256903,2.16874447577047,1.6922511230552204
"Grocery, liquor, and tobacco product wholesaling",,8893.095263001058,8879.687480605902,13.407782395155166,0.37330478229835834,3319.834991113172,3314.829801825044,5.005189288127161,5.871249097922462,-0.8660598097953011
Other goods and commission based wholesaling,,8600.693105780974,8589.574496843104,11.11860893786997,0.5365485023358065,4614.689004956679,4608.723331983007,5.965672973671645,5.995927410889643,-0.030254437217998257
"Motor vehicle retailing, including parts",,5256.059568129078,5247.884640271591,8.174927857487928,0.6439285714285714,3384.5269290488313,3379.2628594320277,5.264069616803834,4.479892975469863,0.7841766413339714
Fuel retailing,GH112,4254.003123284858,4247.2461020028095,6.757021282047696,0.6104725415070242,2596.952098250526,2592.8271222954572,4.124975955068709,1.7104189197639366,2.414557035304772
Supermarket and grocery stores,GH121,7241.6822941261125,7224.523290925684,17.15900320042915,0.6678408619975135,4836.291345621314,4824.831862132922,11.459483488392696,13.332427156286645,-1.872943667893949
Specialised food retailing,GH122,4538.299137089356,4530.84434494164,7.454792147716163,0.5872420262664165,2665.0799810674835,2660.7022138212633,4.377767246219811,2.667756895756694,1.710010350463117
"Furniture, electrical, and hardware retailing",,7431.100458015154,7417.812794419305,13.287663595848997,0.6553147574819401,4869.7097944681345,4861.002192421319,8.70760204681539,9.192239578235464,-0.48463753142007415
"Recreational, clothing, footwear, and personal accessory retailing",,6745.869632669939,6732.897578129829,12.972054540111289,0.533974358974359,3602.121412829525,3595.194668321889,6.926744507636348,7.370305742674248,-0.4435612350378999
Department stores,GH133,5753.961240367419,5744.9051231310395,9.056117236378917,0.5792007703418391,3332.698782937893,3327.4534728582767,5.245310079616677,3.9934456164185406,1.251864463198136
Pharmaceutical and other store based retailing,GH134,6479.472935401279,6467.421515399921,12.051420001357828,0.5206696276050564,3373.6647603524257,3367.3899519882066,6.274808364219108,6.604210985791917,-0.3294026215728084
Non-store and commission based retailing,GH135,5981.77606440332,5974.508781002277,7.267283401042941,0.46889400921658986,2804.8189610739064,2801.411375423879,3.407585650028199,0.707532597882148,2.700053052146051
Accommodation,GH211,6700.231110954624,6688.6456766834535,11.58543427116936,0.5093226339391078,3412.579357432163,3406.678633533843,5.900723898320386,6.418053624678951,-0.5173297263585643
Food and beverage services,GH212,10506.312159158771,10468.516319702889,37.79583945588305,0.45179268066134126,4746.674934251186,4729.599050625567,17.075883625619092,31.989373675768643,-14.913490050149548
Road transport,II111,8728.1245518736,8711.807636785952,16.31691508764664,0.4003602076491154,3494.3937579754565,3487.8611144627735,6.532643512683192,10.683344169762178,-4.1507006570789855
Rail transport,II121,4552.825305897448,4546.091470926382,6.733834971066724,0.17559523809523808,799.4544435950876,798.2720142400491,1.1824293550385019,0.6147939324993708,0.5676354225391311
Water transport,II122,4747.467659848234,4741.979847675496,5.487812172737888,0.3871428571428571,1837.9481940269588,1835.823626742942,2.1245672840170964,0.5733802487712565,1.55118703524584
Air and space transport,II123,6334.896459465397,6326.542306679954,8.35415278544276,0.3012610929472209,1908.4578310860256,1905.9410498872353,2.516781198790556,3.018173820821319,-0.501392622030763
