Unnamed: 0,0
Horticulture and fruit growing,0.9881526963223307
"Sheep, beef cattle, and grain farming",0.9887686738742207
Dairy cattle farming,0.9886828485675805
"Poultry, deer, and other livestock farming",0.9883956342503987
Forestry and logging,0.9884799904289047
Fishing and aquaculture,0.9882819148048654
"Agriculture, forestry, and fishing support services",0.9886485888965417
Coal mining,0.989054846083773
Oil and gas extraction,0.9883830696616085
Metal ore and non-metallic mineral mining and quarrying,0.9883526058113358
Exploration and other mining support services,0.9882403303787268
Meat and meat product manufacturing,0.9884193171161146
Seafood processing,0.9882759692967382
Dairy product manufacturing,0.9883414932115842
"Fruit, oil, cereal, and other food product manufacturing",0.9881427962433144
Beverage and tobacco product manufacturing,0.9882127402492995
Textile and leather manufacturing,0.987797546551486
"Clothing, knitted products, and footwear manufacturing",0.9877508507111072
Wood product manufacturing,0.9880742987643105
"Pulp, paper, and converted paper product manufacturing",0.9882415290851067
Printing,0.988018972804225
Petroleum and coal product manufacturing,0.9885683113104619
Basic chemical and basic polymer manufacturing,0.9880655358781739
Fertiliser and pesticide manufacturing,0.9884263480906957
"Pharmaceutical, cleaning, and other chemical manufacturing",0.9882788783644758
Polymer product and rubber product manufacturing,0.9881108978111333
Non-metallic mineral product manufacturing,0.9882176380620508
Primary metal and metal product manufacturing,0.9877246472494916
Fabricated metal product manufacturing,0.9882020904362135
Transport equipment manufacturing,0.9880141816565875
Electronic and electrical equipment manufacturing,0.9883513073571694
Machinery manufacturing,0.9883990909664794
Furniture manufacturing,0.9881074569213817
Other manufacturing,0.9878035887706473
Electricity generation and on-selling,0.988359441567805
Electricity transmission and distribution,0.9876975859582826
Gas and water supply,0.9875250520107284
Sewerage and drainage services,0.9875660920992771
"Waste collection, treatment, and disposal services",0.9881391202921314
Residential building construction,0.9880790409018873
Non-residential building construction,0.9878418833747409
Heavy and civil engineering construction,0.988127266587382
Construction services,0.988051903967282
Basic material wholesaling,0.9881987599473125
Machinery and equipment wholesaling,0.9880586300506005
"Motor vehicle wholesaling, including parts",0.9880847454336655
"Grocery, liquor, and tobacco product wholesaling",0.9881210162899562
Other goods and commission based wholesaling,0.9879173703519821
"Motor vehicle retailing, including parts",0.9881775322937933
Fuel retailing,0.9881147042483177
Supermarket and grocery stores,0.9881248948486624
Specialised food retailing,0.9880917948024505
"Furniture, electrical, and hardware retailing",0.9881484746613494
"Recreational, clothing, footwear, and personal accessory retailing",0.9880427392514105
Department stores,0.988050605024085
Pharmaceutical and other store based retailing,0.9880783110832259
Non-store and commission based retailing,0.9875705746631264
Accommodation,0.9880636030166124
Food and beverage services,0.9879569995557713
Road transport,0.9883002938376857
Rail transport,0.9875134022815512
Water transport,0.986986301369863
Air and space transport,0.9883640586502466
Other transport,0.9883567834840499
Postal and courier services,0.9882976051641523
Transport support services,0.9883213855435007
Warehousing and storage services,0.9884288173477642
Publishing (except internet and music publishing),0.9874662178948482
Motion picture and sound recording activities,0.9874841039224601
Broadcasting and internet publishing,0.9873760435404271
Telecommunications services,0.9869030278363876
"Internet service providers, web search portals and data processing services",0.9870489255526338
Library and other information services,0.9879447138283032
Banking and financing; financial asset investing,0.9872520435956852
Life insurance,0.9863878355176204
Health and general insurance,0.9874642665546907
Superannuation and individual pension services,0.9863013698630136
Auxiliary finance and insurance services,0.9873835668014523
Rental and hiring services (except real estate),0.988269809609446
Non-financial asset leasing,0.9876040439810606
Residential property operation,0.987811924216935
Non-residential property operation,0.987811924216935
Real estate services,0.9878476843341091
Owner-occupied property operation,1.0
"Scientific, architectural, and engineering services",0.9877791662915915
Legal and accounting services,0.9876119509288628
"Advertising, market research, and management services",0.9875206511558753
Veterinary and other professional services,0.9880111680161139
Computer system design and related services,0.9871441169509385
Travel agency and tour arrangement services,0.9879322012906878
Employment and other administrative services,0.9879783339861954
"Building cleaning, pest control, and other support services",0.9880550512375347
Local government administration services,0.987826772682082
Central government administration services,0.9872227713318047
Defence,0.9878185206861625
"Public order, safety, and regulatory services",0.9878384291506098
Preschool education,0.9881020608296069
School education,0.9880325471358732
Tertiary education,0.9877454192942982
"Adult, community, and other education",0.9877359640064457
Hospitals,0.9879663143699475
Medical and other health care services,0.9880309346932042
Residential care services and social assistance,0.9881559914114145
Heritage and artistic activities,0.9876508813724968
Sport and recreation services,0.988192366653767
Gambling activities,0.9871530537503701
Repair and maintenance,0.9881924006074583
Personal services; domestic household staff,0.9880084771013543
"Religious services; civil, professional, and other interest groups",0.9878750390250367
