Description,NZSIOC,Original Output,Shocked Output,Output Loss,Value Added to Output Ratio,Original GDP Estimate,Shocked GDP Estimate,Loss,Direct Loss,Indirect Loss
Horticulture and fruit growing,AA111,6905.009999999999,6900.955043887469,4.054956112529593,0.42810457516339867,2956.0663725490194,2954.3304272851587,1.7359452638607085,0.9603364471337019,0.7756088167270065
"Sheep, beef cattle, and grain farming",,11564.824999999997,11559.04840761922,5.776592380776073,0.4252711496746204,4918.186423535791,4915.7298054528155,2.456618082974293,0.08103415861112213,2.375583924363171
Dairy cattle farming,AA131,17366.689999999995,17362.623508578756,4.066491421240544,0.5005778676683039,8693.380648656455,8691.345053051919,2.035595604536042,0.023090936374331114,2.0125046681617107
"Poultry, deer, and other livestock farming",,2251.4699999999993,2250.1062237253905,1.3637762746086832,0.332035595105673,747.5681813125693,747.1153590456386,0.45282226693069183,0.2553247451493467,0.1974975217813451
Forestry and logging,AA211,6804.61,6803.255327160802,1.354672839196919,0.30035010134512624,2043.7653031140592,2043.358426989517,0.40687612454228456,0.027242527388018693,0.37963359715426587
Fishing and aquaculture,,1918.8949999999995,1918.0879086776606,0.807091322339047,0.35635179153094465,683.8016710097719,683.5140625711274,0.2876084386445985,0.18250644776328548,0.10510199088131304
"Agriculture, forestry, and fishing support services",,6337.750000000002,6335.137998294054,2.6120017059471365,0.4612341772151899,2923.18690664557,2921.982162187843,1.2047444577271997,0.06001005527267087,1.144734402454529
Coal mining,BB111,632.5200000000001,632.3289759662431,0.19102403375703741,0.41386138613861384,261.7756039603961,261.6965464889996,0.07905747139647687,0.008402123452917482,0.07065534794355939
Oil and gas extraction,BB112,3481.37,3479.929186252264,1.440813747735492,0.5343401654081266,1860.2358216468892,1859.4659369906024,0.7698846562872855,0.011005272562691721,0.7588793837245938
Metal ore and non-metallic mineral mining and quarrying,BB113,2146.05,2145.546478591046,0.5035214089542079,0.5344224037339557,1146.8971995332556,1146.6281064115508,0.269093121704816,0.07872233305080602,0.19037078865400994
Exploration and other mining support services,BB114,651.3449999999999,651.0398518783367,0.3051481216632584,0.3818525519848771,248.71775047258976,248.60122888359928,0.11652158899050698,0.0,0.11652158899050698
Meat and meat product manufacturing,CC111,15834.334999999994,15825.782032472753,8.552967527241917,0.1862030730239189,2948.401836290194,2946.8092474531472,1.5925888370462338,1.2868806603255145,0.30570817672071926
Seafood processing,CC121,2153.5800000000004,2152.6462232704553,0.9337767295453294,0.34279096699478867,738.2277707006372,737.907680472559,0.3200902280780747,0.2693050175077477,0.05078521057032697
Dairy product manufacturing,CC131,29974.420000000006,29967.820410810924,6.59958918908298,0.157542273564373,4722.238275573414,4721.198561287975,1.0397142854389896,0.8567825808263472,0.18293170461264227
"Fruit, oil, cereal, and other food product manufacturing",,10308.57,10297.079586638605,11.49041336139382,0.32566630156991605,3357.153866374589,3353.4118259516745,3.7420404229146724,3.3982255765759355,0.3438148463387371
Beverage and tobacco product manufacturing,CC151,6779.509999999998,6772.049288969654,7.460711030344209,0.2839689004072566,1925.1699999999996,1923.0513900924564,2.1186099075431355,1.7685479420225327,0.35006196552060265
Textile and leather manufacturing,CC211,1805.9450000000006,1804.8217415512688,1.1232584487317774,0.3102971665514858,560.3796164478232,560.0310725338768,0.3485439139464879,0.14660519064557018,0.20193872330091772
"Clothing, knitted products, and footwear manufacturing",,513.2949999999998,513.0149770204579,0.2800229795418894,0.4081145584725537,209.48316229116938,209.36888083651147,0.11428145465790715,0.09982290923432609,0.01445854542358106
Wood product manufacturing,CC311,7001.644999999997,6999.092453037059,2.552546962937299,0.29581245526127414,2071.173798317823,2070.418723133547,0.7550751842761909,0.15456487741996344,0.6005103068562275
"Pulp, paper, and converted paper product manufacturing",,4216.799999999999,4214.638138312051,2.1618616879493993,0.19141323792486584,807.1513416815742,806.7375327359381,0.41380894563611037,0.11820122669112497,0.2956077189449854
Printing,CC411,1842.3400000000001,1840.8485252237951,1.4914747762050171,0.44972826086956524,828.5523641304349,827.8816057732014,0.6707583572335063,0.06575915663250409,0.6049992006010022
Petroleum and coal product manufacturing,CC511,9094.985000000004,9086.300843136842,8.684156863161487,0.178191856452726,1620.652261559697,1619.1048155265235,1.5474460331734272,1.0103371782008692,0.5371088549725579
Basic chemical and basic polymer manufacturing,CC521,1931.4449999999988,1930.6213355430411,0.8236644569575503,0.2754374594944913,531.9923039533373,531.7654359078371,0.2268680455002974,0.09354959882434885,0.13331844667594855
Fertiliser and pesticide manufacturing,CC522,2035.61,2034.590435804333,1.0195641956666555,0.2481527093596059,505.1421366995074,504.88912908198665,0.2530076175207279,0.06503815643126677,0.18796946108946114
"Pharmaceutical, cleaning, and other chemical manufacturing",,2257.7449999999994,2256.1893692818758,1.5556307181239435,0.32685904550499445,737.9643756936736,737.4559037219892,0.5084719716842412,0.3505839964748461,0.15788797520939513
Polymer product and rubber product manufacturing,CC531,4694.954999999999,4692.112056179704,2.8429438202950856,0.40855614973262033,1918.1527379679142,1916.9912357867881,1.1615021811259068,0.3477770233634835,0.8137251577624233
Non-metallic mineral product manufacturing,CC611,4051.14,4049.0973021504383,2.0426978495611863,0.3544891640866873,1436.0852321981424,1435.3611179449697,0.7241142531726187,0.2562855631668368,0.4678286900057818
Primary metal and metal product manufacturing,CC711,4472.819999999999,4471.334898215662,1.4851017843371868,0.1661529840291398,743.1723900252169,742.9256359321623,0.24675409305462365,0.007471650402234848,0.2392824426523888
Fabricated metal product manufacturing,CC721,8600.514999999998,8595.78113817212,4.733861827875816,0.3606653049314269,3101.90736504231,3100.2000253226556,1.7073397196540732,0.2758880447244863,1.431451674929587
Transport equipment manufacturing,CC811,5355.084999999999,5350.5810519660245,4.503948033975338,0.3175754739059209,1700.6436566814882,1699.2133132501508,1.4303434313373589,1.0017687191804252,0.4285747121569335
Electronic and electrical equipment manufacturing,CC821,5789.3150000000005,5787.402344276262,1.9126557237392396,0.5041161178509532,2918.487002816292,2917.5228022380547,0.9642005782368308,0.5741340403992554,0.39006653783757533
Machinery manufacturing,CC822,5078.985,5077.849128627884,1.1358713721152434,0.44090796940537874,2239.3649629903775,2238.8641482501926,0.5008147401850332,0.23390455045371492,0.26691018973131836
Furniture manufacturing,CC911,1661.6199999999997,1659.5122136924151,2.1077863075845107,0.40271493212669685,669.1591855203618,668.3103485005654,0.8488370197964772,0.6598822195999715,0.18895480019650565
Other manufacturing,CC912,993.9599999999999,993.0514097301075,0.9085902698923797,0.3849056603773585,382.5808301886792,382.23110865083385,0.3497215378453688,0.27884338447567186,0.07087815336969694
Electricity generation and on-selling,DD111,15101.414999999997,15081.354605710385,20.060394289611466,0.26820146276595747,4050.2215928357705,4044.841365743635,5.380227092135656,3.629592599710245,1.7506344924254107
Electricity transmission and distribution,DD112,5971.289999999999,5964.093702838376,7.1962971616237015,0.6158536585365854,3677.4407926829263,3673.008926748024,4.431865934902401,1.7232760417956514,2.70858989310675
Gas and water supply,,3766.254999999999,3762.2195277913042,4.03547220869483,0.414780292942743,1562.1683521970701,1560.4945178521853,1.6738343448847395,0.3799424209886837,1.2938919238960558
Sewerage and drainage services,DD122,961.3300000000005,960.7602772179135,0.5697227820869437,0.4909090909090909,471.92563636363656,471.6459542706121,0.27968209302449965,0.020037567880154046,0.2596445251443456
"Waste collection, treatment, and disposal services",,3028.3149999999996,3025.9267953663934,2.3882046336063487,0.4132505175983437,1251.452741200828,1250.4658143998595,0.9869268009685864,0.38406065495215735,0.6028661460164291
Residential building construction,EE112,25962.185,25958.388620532176,3.7963794678276277,0.21897810218978103,5685.150000000001,5684.318676028944,0.8313239710571448,0.06225153879661308,0.7690724322605318
