Unnamed: 0,0
Horticulture and fruit growing,6090.356502796902
"Sheep, beef cattle, and grain farming",7891.607213682257
Dairy cattle farming,10274.759620142777
"Poultry, deer, and other livestock farming",4909.229138316545
Forestry and logging,6678.90530685993
Fishing and aquaculture,4113.029274574246
"Agriculture, forestry, and fishing support services",5839.100684782578
Coal mining,4197.764539490487
Oil and gas extraction,4452.856189752486
Metal ore and non-metallic mineral mining and quarrying,4005.702630851923
Exploration and other mining support services,4564.169038446344
Meat and meat product manufacturing,8495.603730953375
Seafood processing,4211.224237075778
Dairy product manufacturing,11713.521904160947
"Fruit, oil, cereal, and other food product manufacturing",7305.339516446162
Beverage and tobacco product manufacturing,6300.725500270825
Textile and leather manufacturing,5237.930181101086
"Clothing, knitted products, and footwear manufacturing",3298.811600533426
Wood product manufacturing,6419.595705315398
"Pulp, paper, and converted paper product manufacturing",6315.768105340792
Printing,4054.693673562
Petroleum and coal product manufacturing,5115.312884026551
Basic chemical and basic polymer manufacturing,4413.577437601471
Fertiliser and pesticide manufacturing,4564.033191945119
"Pharmaceutical, cleaning, and other chemical manufacturing",4845.971988412301
Polymer product and rubber product manufacturing,4765.398623548405
Non-metallic mineral product manufacturing,5392.1195301865755
Primary metal and metal product manufacturing,6140.925837452538
Fabricated metal product manufacturing,6687.835376221988
Transport equipment manufacturing,3548.322966142765
Electronic and electrical equipment manufacturing,4959.045162381197
Machinery manufacturing,5116.540603261845
Furniture manufacturing,4269.032441110732
Other manufacturing,3920.7834274155452
Electricity generation and on-selling,9039.344299573531
Electricity transmission and distribution,6293.958477400599
Gas and water supply,4707.566601396977
Sewerage and drainage services,3812.5329973835996
"Waste collection, treatment, and disposal services",4390.7314527697
Residential building construction,13951.471134758827
Non-residential building construction,11859.245783930415
Heavy and civil engineering construction,11727.517586513095
Construction services,16944.636425655342
Basic material wholesaling,7129.401336114901
Machinery and equipment wholesaling,7414.268510979131
"Motor vehicle wholesaling, including parts",4140.615865576202
"Grocery, liquor, and tobacco product wholesaling",7595.324573074637
Other goods and commission based wholesaling,7218.887181864813
"Motor vehicle retailing, including parts",4522.846750262655
Fuel retailing,3879.460884588223
Supermarket and grocery stores,5927.329263697377
Specialised food retailing,3926.778411733056
"Furniture, electrical, and hardware retailing",6080.788391410397
"Recreational, clothing, footwear, and personal accessory retailing",5664.189162277459
Department stores,4820.835446269324
Pharmaceutical and other store based retailing,5555.975714859414
Non-store and commission based retailing,5134.55959096154
Accommodation,5846.6974137487
Food and beverage services,8955.045287831992
Road transport,7666.29463695517
Rail transport,5204.790197183962
Water transport,4343.225563601009
Air and space transport,6122.034386515047
Other transport,3709.5708679089194
Postal and courier services,4655.7374747987105
Transport support services,7382.801610962191
Warehousing and storage services,4343.407753861244
Publishing (except internet and music publishing),3255.1371609873136
Motion picture and sound recording activities,5170.99138569129
Broadcasting and internet publishing,5332.400940664732
Telecommunications services,7209.228809800252
"Internet service providers, web search portals and data processing services",4157.8572046797735
Library and other information services,2187.8010073767537
Banking and financing; financial asset investing,12666.943652346752
Life insurance,5375.7360505601355
Health and general insurance,6399.889402747796
Superannuation and individual pension services,8817.700311254817
Auxiliary finance and insurance services,6981.350933318531
Rental and hiring services (except real estate),5987.933551092114
Non-financial asset leasing,4742.070179032247
Residential property operation,12449.112633500506
Non-residential property operation,12228.856320563762
Real estate services,5898.58716938257
Owner-occupied property operation,26206.66319367803
"Scientific, architectural, and engineering services",11332.473871428447
Legal and accounting services,7428.250533511625
"Advertising, market research, and management services",9043.818624208854
Veterinary and other professional services,2458.5187528308215
Computer system design and related services,9960.855836964914
Travel agency and tour arrangement services,2917.138526129709
Employment and other administrative services,7506.02141085268
"Building cleaning, pest control, and other support services",5755.444436552324
Local government administration services,4372.557982619282
Central government administration services,8968.344843711766
Defence,3202.0051067863974
"Public order, safety, and regulatory services",7647.196798503352
Preschool education,2979.669458228981
School education,8049.100516569359
Tertiary education,7004.499450926535
"Adult, community, and other education",4694.394373761233
Hospitals,10733.08547466859
Medical and other health care services,9799.936778236879
Residential care services and social assistance,6877.863861566673
Heritage and artistic activities,3791.9869805322796
Sport and recreation services,5568.527201940731
Gambling activities,3888.9325806059096
Repair and maintenance,6113.038418627295
Personal services; domestic household staff,4612.282976737026
"Religious services; civil, professional, and other interest groups",5840.259097125001
