Description,NZSIOC,Original Output,Shocked Output,Output Loss
Horticulture and fruit growing,AA111,6905.009999999999,6895.936081867123,9.073918132876738
"Sheep, beef cattle, and grain farming",,11564.824999999997,11551.898515743298,12.926484256699085
Dairy cattle farming,AA131,17366.689999999995,17357.590268900465,9.099731099531555
"Poultry, deer, and other livestock farming",,2251.4699999999993,2248.418229789928,3.0517702100713286
Forestry and logging,AA211,6804.61,6801.578600868024,3.031399131975404
Fishing and aquaculture,,1918.8949999999995,1917.0889433174045,1.8060566825950513
"Agriculture, forestry, and fishing support services",,6337.750000000002,6331.905031772238,5.8449682277637836
Coal mining,BB111,632.5200000000001,632.09253879065,0.4274612093501434
Oil and gas extraction,BB112,3481.37,3478.14584032259,3.2241596774097205
Metal ore and non-metallic mineral mining and quarrying,BB113,2146.05,2144.9232524061404,1.1267475938597147
Exploration and other mining support services,BB114,651.3449999999999,650.6621592990072,0.6828407009927638
Meat and meat product manufacturing,CC111,15834.334999999994,15815.195723277462,19.139276722531875
Seafood processing,CC121,2153.5800000000004,2151.4904549190833,2.089545080916899
Dairy product manufacturing,CC131,29974.420000000006,29959.65186679452,14.768133205486919
"Fruit, oil, cereal, and other food product manufacturing",,10308.57,10282.857497259944,25.712502740055896
Beverage and tobacco product manufacturing,CC151,6779.509999999998,6762.814904116407,16.695095883591616
Textile and leather manufacturing,CC211,1805.9450000000006,1803.4314450013758,2.513554998624921
"Clothing, knitted products, and footwear manufacturing",,513.2949999999998,512.6683827145906,0.6266172854092247
Wood product manufacturing,CC311,7001.644999999997,6995.93307574502,5.711924254976979
"Pulp, paper, and converted paper product manufacturing",,4216.799999999999,4211.962325947143,4.837674052857078
Printing,CC411,1842.3400000000001,1839.0024743545994,3.3375256454006657
Petroleum and coal product manufacturing,CC511,9094.985000000004,9075.552156279222,19.432843720782465
Basic chemical and basic polymer manufacturing,CC521,1931.4449999999988,1929.6018570302615,1.8431429697371071
Fertiliser and pesticide manufacturing,CC522,2035.61,2033.3284852841907,2.281514715809064
"Pharmaceutical, cleaning, and other chemical manufacturing",,2257.7449999999994,2254.2639103434108,3.481089656588809
Polymer product and rubber product manufacturing,CC531,4694.954999999999,4688.593244467793,6.361755532206513
Non-metallic mineral product manufacturing,CC611,4051.14,4046.56898306597,4.571016934029956
Primary metal and metal product manufacturing,CC711,4472.819999999999,4469.496735422995,3.323264577003938
Fabricated metal product manufacturing,CC721,8600.514999999998,8589.921870632757,10.593129367239753
Transport equipment manufacturing,CC811,5355.084999999999,5345.006356828311,10.078643171688585
Electronic and electrical equipment manufacturing,CC821,5789.3150000000005,5785.034982911782,4.28001708821846
Machinery manufacturing,CC822,5078.985,5076.443220618415,2.541779381585013
Furniture manufacturing,CC911,1661.6199999999997,1656.9033323306421,4.716667669357379
Other manufacturing,CC912,993.9599999999999,991.926815547063,2.0331844529369048
Electricity generation and on-selling,DD111,15101.414999999997,15056.52514905073,44.88985094926593
Electricity transmission and distribution,DD112,5971.289999999999,5955.1865923446885,16.103407655310846
Gas and water supply,,3766.254999999999,3757.224681685068,9.03031831493118
Sewerage and drainage services,DD122,961.3300000000005,960.055111261472,1.274888738528512
"Waste collection, treatment, and disposal services",,3028.3149999999996,3022.9708303644893,5.344169635510386
Residential building construction,EE112,25962.185,25953.68970793362,8.49529206638288
Non-residential building construction,EE113,12069.334999999997,12061.39234902646,7.942650973536355
Heavy and civil engineering construction,EE121,18228.875000000004,18223.433462838388,5.441537161617052
Construction services,EE131,36052.385,36020.49329794315,31.89170205685197
Basic material wholesaling,FF111,8999.605000000003,8982.68869030371,16.916309696292814
Machinery and equipment wholesaling,FF112,9362.3,9344.07884633278,18.221153667218893
"Motor vehicle wholesaling, including parts",,2408.3449999999993,2402.7035624761256,5.64143752387392
"Grocery, liquor, and tobacco product wholesaling",,8786.255,8765.785285676518,20.469714323481057
Other goods and commission based wholesaling,,9132.635,9113.789925589746,18.845074410253254
"Motor vehicle retailing, including parts",,3512.7449999999985,3499.496092412425,13.248907587573774
Fuel retailing,GH112,975.1350000000001,971.305938565447,3.8290614345529863
Supermarket and grocery stores,GH121,6052.865000000001,6028.155389624728,24.709610375272835
Specialised food retailing,GH122,1326.5349999999999,1321.1458879444217,5.389112055578122
"Furniture, electrical, and hardware retailing",,6075.455,6050.98694394504,24.4680560549588
"Recreational, clothing, footwear, and personal accessory retailing",,3921.8750000000005,3905.7352803479257,16.139719652074657
Department stores,GH133,2592.829999999999,2581.8933410806635,10.936658919335606
Pharmaceutical and other store based retailing,GH134,3664.600000000001,3651.777420609643,12.822579390358207
Non-store and commission based retailing,GH135,1084.3199999999997,1080.4270292885078,3.89297071149176
Accommodation,GH211,5318.69,5307.863647840457,10.826352159542452
Food and beverage services,GH212,13513.839999999998,13464.933747427893,48.90625257210556
Road transport,II111,11838.414999999999,11818.19946633055,20.215533669447666
Rail transport,II121,838.3399999999999,836.9118875403924,1.4281124596075134
Water transport,II122,870.9699999999999,868.7978416591623,2.1721583408376373
Air and space transport,II123,8062.120000000001,8045.387711993815,16.732288006185374
Other transport,II125,1109.4200000000003,1107.035776066732,2.384223933268232
Postal and courier services,,3030.825,3025.2301467761836,5.5948532238162185
Transport support services,II132,8720.994999999999,8708.990964995362,12.004035004636279
Warehousing and storage services,II133,1644.05,1641.227978399826,2.8220216001737706
Publishing (except internet and music publishing),JJ111,1591.34,1587.7978779069463,3.5421220930535737
Motion picture and sound recording activities,JJ112,2629.224999999999,2625.589391783254,3.6356082167452017
Broadcasting and internet publishing,JJ113,2089.575,2083.114596879134,6.460403120866086
Telecommunications services,JJ121,9092.474999999999,9065.928707218214,26.54629278178477
"Internet service providers, web search portals and data processing services",JJ122,1798.4150000000004,1794.60394153803,3.811058461970444
Library and other information services,JJ123,474.39000000000004,474.2394994064196,0.15050059358042828
Banking and financing; financial asset investing,,19152.555,19095.778883617357,56.77611638264357
Life insurance,KK121,2388.2649999999994,2376.6519793417415,11.613020658258131
Health and general insurance,KK122,8466.230000000001,8440.545731416561,25.684268583439795
Superannuation and individual pension services,,503.25499999999994,501.34100496403903,1.9139950359609366
Auxiliary finance and insurance services,KK131,8534.0,8509.14785886108,24.852141138917922
Rental and hiring services (except real estate),LL111,6544.825,6532.884731106686,11.940268893313549
Non-financial asset leasing,LL112,1681.6999999999998,1678.761299803861,2.938700196138936
Residential property operation,LL121,16626.24,16554.725339175533,71.5146608244674
Non-residential property operation,LL122,18007.995,17971.322813704108,36.67218629589229
Real estate services,LL123,6366.614999999997,6360.671502543889,5.943497456107943
Owner-occupied property operation,,39204.945,39004.30308413294,200.64191586706062
"Scientific, architectural, and engineering services",,16225.895000000004,16210.394320557607,15.500679442395702
Legal and accounting services,MN112,9398.695,9382.81788053698,15.877119463018987
"Advertising, market research, and management services",,13705.855000000003,13680.633820547997,25.221179452005817
Veterinary and other professional services,MN114,1511.02,1506.9141130822452,4.105886917754642
Computer system design and related services,MN115,13906.654999999999,13891.52652582252,15.128474177477246
Travel agency and tour arrangement services,MN211,1645.3049999999996,1641.5997388127446,3.705261187255
Employment and other administrative services,MN212,9071.139999999998,9053.98586892903,17.154131070966873
"Building cleaning, pest control, and other support services",,5258.449999999998,5249.269422977113,9.180577022885526
Local government administration services,,3204.015000000001,3203.407872570187,0.607127429813886
Central government administration services,,12778.410000000002,12775.242056287261,3.16794371273917
Defence,OO212,3074.750000000001,3074.16426498173,0.5857350182707
"Public order, safety, and regulatory services",,9968.465,9961.577442010346,6.887557989654383
Preschool education,PP111,2290.374999999999,2287.307037060818,3.067962939181217
School education,PP112,10777.940000000004,10772.156488373317,5.783511626685749
Tertiary education,PP113,8640.675000000001,8634.11159565332,6.56340434668185
"Adult, community, and other education",,2320.495,2316.9886591438176,3.506340856182713
Hospitals,QQ111,16128.005000000001,16119.116272212774,8.888727787226761
Medical and other health care services,QQ112,14462.619999999994,14448.118021732736,14.501978267258481
Residential care services and social assistance,QQ113,8290.529999999999,8263.228797926735,27.301202073263966
Heritage and artistic activities,RS111,2154.835,2151.782154711024,3.0528452889761035
Sport and recreation services,,4787.825000000002,4776.551339137142,11.273660862858568
Gambling activities,RS113,2444.7400000000002,2434.1993304865673,10.540669513433059
Repair and maintenance,RS211,6128.164999999999,6115.193446616198,12.971553383801496
Personal services; domestic household staff,,4057.4149999999995,4043.3513846808355,14.063615319163972
"Religious services; civil, professional, and other interest groups",,3748.685000000001,3737.8054500760286,10.879549923972089
