Description,NZSIOC,Original Output,Shocked Output,Output Loss,Value Added to Output Ratio,Original GDP Estimate,Shocked GDP Estimate,Loss,Direct Loss,Indirect Loss
Horticulture and fruit growing,AA111,6905.009999999999,6883.789859707612,21.22014029238711,0.42810457516339867,2956.0663725490194,2946.981933404239,9.084439144780104,5.025572058131602,4.058867086648501
"Sheep, beef cattle, and grain farming",,11564.824999999997,11534.595301495157,30.22969850483986,0.4252711496746204,4918.186423535791,4905.3306048983195,12.8558186374704,0.42406284223175994,12.43175579523864
Dairy cattle farming,AA131,17366.689999999995,17345.409493858424,21.2805061415713,0.5005778676683039,8693.380648656455,8682.728098269205,10.65255038725001,0.12083803023960211,10.531712357010406
"Poultry, deer, and other livestock farming",,2251.4699999999993,2244.33317211049,7.1368278895092425,0.332035595105673,747.5681813125693,745.1985004171094,2.3696808954599655,1.3361493347481557,1.0335315607118098
Forestry and logging,AA211,6804.61,6797.520811633874,7.089188366125526,0.30035010134512624,2043.7653031140592,2041.6360646698386,2.129238444220492,0.14256387419507505,1.9866745700254165
Fishing and aquaculture,,1918.8949999999995,1914.671380652828,4.22361934717142,0.35635179153094465,683.8016710097719,682.2965766886625,1.5050943211092944,0.9550812187182606,0.5500131023910337
"Agriculture, forestry, and fishing support services",,6337.750000000002,6324.081037597941,13.66896240206075,0.4612341772151899,2923.18690664557,2916.8823140186705,6.304592626899856,0.3140408321327524,5.990551794767103
Coal mining,BB111,632.5200000000001,631.5203450880721,0.9996549119280541,0.41386138613861384,261.7756039603961,261.36188539288526,0.41371856751081837,0.04396946193178938,0.369749105579029
Oil and gas extraction,BB112,3481.37,3473.830024470377,7.5399755296228514,0.5343401654081266,1860.2358216468892,1856.2069098752177,4.028911771671901,0.05759209748652476,3.9713196741853762
Metal ore and non-metallic mineral mining and quarrying,BB113,2146.05,2143.415003555723,2.6349964442770304,0.5344224037339557,1146.8971995332556,1145.4889983996745,1.4082011335809568,0.4119647426814658,0.9962363908994908
Exploration and other mining support services,BB114,651.3449999999999,649.7481181171981,1.5968818828017475,0.3818525519848771,248.71775047258976,248.1079770504235,0.6097734221662627,0.0,0.6097734221662627
Meat and meat product manufacturing,CC111,15834.334999999994,15789.576150382944,44.75884961705145,0.1862030730239189,2948.401836290194,2940.0676009464837,8.334235343710436,6.734422616141162,1.5998127275692726
Seafood processing,CC121,2153.5800000000004,2148.6934185789414,4.886581421058745,0.34279096699478867,738.2277707006372,736.5526947300136,1.6750759706234957,1.4093100133198733,0.2657659573036225
Dairy product manufacturing,CC131,29974.420000000006,29939.88344656323,34.53655343677494,0.157542273564373,4722.238275573414,4716.797308423907,5.440967149506983,4.483660503510352,0.9573066459966315
"Fruit, oil, cereal, and other food product manufacturing",,10308.57,10248.4390943182,60.13090568179858,0.32566630156991605,3357.153866374589,3337.5712567111486,19.582609663440795,17.783379518543427,1.7992301448973693
Beverage and tobacco product manufacturing,CC151,6779.509999999998,6740.467078115901,39.04292188409678,0.2839689004072566,1925.1699999999996,1914.0830244038862,11.086975596113378,9.255053421561405,1.8319221745519725
Textile and leather manufacturing,CC211,1805.9450000000006,1800.0668348102356,5.87816518976501,0.3102971665514858,560.3796164478232,558.5556384449176,1.8239780029056594,0.7672050268262339,1.0567729760794253
"Clothing, knitted products, and footwear manufacturing",,513.2949999999998,511.82960142451145,1.465398575488353,0.4081145584725537,209.48316229116938,208.88511179854763,0.5980504926217383,0.5223869456446771,0.07566354697706108
Wood product manufacturing,CC311,7001.644999999997,6988.287172404998,13.35782759499857,0.29581245526127414,2071.173798317823,2067.2223865399897,3.9514117778333273,0.8088591570680927,3.142552620765235
"Pulp, paper, and converted paper product manufacturing",,4216.799999999999,4205.486681917648,11.313318082351879,0.19141323792486584,807.1513416815742,804.9858228357573,2.165518845816907,0.6185631961265137,1.5469556496903933
Printing,CC411,1842.3400000000001,1834.5349083750023,7.805091624997845,0.44972826086956524,828.5523641304349,825.042193847997,3.5101702824378895,0.3441266663625945,3.1660436160752954
Petroleum and coal product manufacturing,CC511,9094.985000000004,9049.539618633717,45.445381366287,0.178191856452726,1620.652261559697,1612.554264686836,8.097996872860802,5.287232726835072,2.810764146025731
Basic chemical and basic polymer manufacturing,CC521,1931.4449999999988,1927.1346511711895,4.31034882880916,0.2754374594944913,531.9923039533373,530.8050724223951,1.187231530942251,0.4895578537129324,0.6976736772293185
Fertiliser and pesticide manufacturing,CC522,2035.61,2030.2744810279692,5.33551897203077,0.2481527093596059,505.1421366995074,503.8181132107583,1.3240234887490148,0.3403535736344681,0.9836699151145466
"Pharmaceutical, cleaning, and other chemical manufacturing",,2257.7449999999994,2249.6041715506503,8.140828449349119,0.32685904550499445,737.9643756936736,735.3034722770993,2.660903416574157,1.8346540339802364,0.826249382593921
