Description,NZSIOC,Original Output,Shocked Output,Output Loss,Value Added to Output Ratio,Original GDP Estimate,Shocked GDP Estimate,Loss,Direct Loss,Indirect Loss
Horticulture and fruit growing,AA111,5865.591011198375,5838.038961353543,27.552049844832375,0.42810457516339867,2511.0863479313302,2499.2911893376277,11.795158593702746,5.813325804988777,5.98183278871397
"Sheep, beef cattle, and grain farming",,9630.482842666717,9588.301374341885,42.18146832483134,0.4252711496746204,4095.566510422581,4077.627948893116,17.93856152946461,9.858730493294948,8.079831036169661
Dairy cattle farming,AA131,14625.243681225025,14561.092558156575,64.1511230684492,0.5005778676683039,7321.073296076959,7288.9606636828275,32.11263239413124,17.852210853639296,14.260421540491945
"Poultry, deer, and other livestock farming",,1686.4452467721267,1679.0743633107204,7.370883461406218,0.332035595105673,559.9598511251166,557.5124554485541,2.4473956765625764,0.9682207328745956,1.4791749436879806
Forestry and logging,AA211,5865.201495251384,5836.486458257064,28.715036994318996,0.30035010134512624,1761.613863508339,1752.9892992369662,8.62456427137276,3.7931245858070897,4.83143968556567
Fishing and aquaculture,,1451.1437026816147,1441.8330845813214,9.310618100293329,0.35635179153094465,517.1176582194419,513.7998027791419,3.3178554402999687,2.0141813838505445,1.303674056449424
"Agriculture, forestry, and fishing support services",,5362.168593683147,5337.827647304395,24.340946378751916,0.4612341772151899,2473.215419396578,2461.9885430209356,11.226876375642696,6.6706421015939945,4.556234274048702
Coal mining,BB111,494.7948360294021,493.2735033522857,1.5213326771164422,0.41386138613861384,204.7764766933565,204.14685584282714,0.629620850529379,0.14705135837906014,0.48256949215031886
Oil and gas extraction,BB112,2975.2565397453927,2963.5067946867616,11.749745058631241,0.5343401654081266,1589.7990715791636,1583.5207108610311,6.278360718132335,3.3581615402886045,2.9201991778437306
Metal ore and non-metallic mineral mining and quarrying,BB113,1810.9905680292068,1803.6927071412074,7.297860887999463,0.5344224037339557,967.8339325056905,963.9337921478099,3.900140357880693,2.1317159060132296,1.7684244518674634
Exploration and other mining support services,BB114,546.2507344798876,543.957140165585,2.293594314302532,0.3818525519848771,208.58723698475853,207.71142214262412,0.8758148421344262,0.3222375017930409,0.5535773403413853
Meat and meat product manufacturing,CC111,13122.800609269472,13061.959059522827,60.84154974664655,0.1862030730239189,2443.5058001261314,2432.176916595768,11.32888353036322,2.750874650676,8.57800887968722
Seafood processing,CC121,1697.4167766137036,1687.5561076627962,9.860668950907346,0.34279096699478867,581.8591382485887,578.4789900036917,3.3801482448970175,1.8259556970453665,1.554192547851651
Dairy product manufacturing,CC131,24943.432234856882,24836.677206571865,106.75502828501618,0.157542273564373,3929.6450247782223,3912.8265949077722,16.818429870450398,2.634438491672606,14.183991378777794
"Fruit, oil, cereal, and other food product manufacturing",,7824.742528301136,7786.800599285405,37.9419290157312,0.32566630156991605,2548.254959928665,2535.8985522316834,12.356407696981464,5.633585175789727,6.722822521191738
Beverage and tobacco product manufacturing,CC151,5037.7233904767445,5014.625574737186,23.097815739559007,0.2839689004072566,1430.5567717495976,1423.9977104122258,6.559061337371994,2.277418406602877,4.2816429307691175
Textile and leather manufacturing,CC211,1435.9096764837916,1428.6119193127083,7.297757171083492,0.3102971665514858,445.55870403678125,443.29423066441325,2.2644733723679944,1.0431785943220324,1.221294778045962
