Unnamed: 0,0
Horticulture and fruit growing,2343.5193563549365
"Sheep, beef cattle, and grain farming",3896.3175915915435
Dairy cattle farming,6884.016574180213
"Poultry, deer, and other livestock farming",593.821463691096
Forestry and logging,1621.3040665191122
Fishing and aquaculture,542.3129019071296
"Agriculture, forestry, and fishing support services",2318.323367193014
Coal mining,207.3059005517265
Oil and gas extraction,1481.1145205479452
Metal ore and non-metallic mineral mining and quarrying,910.4709436958957
Exploration and other mining support services,200.90495165189364
Meat and meat product manufacturing,2336.2606412503346
Seafood processing,586.7045449337982
Dairy product manufacturing,3739.5278421935523
"Fruit, oil, cereal, and other food product manufacturing",2662.313203369942
Beverage and tobacco product manufacturing,1524.5866219295422
Textile and leather manufacturing,446.79382655098374
"Clothing, knitted products, and footwear manufacturing",170.116502486694
Wood product manufacturing,1643.7480850201766
"Pulp, paper, and converted paper product manufacturing",639.4544707766397
Printing,658.6891447778565
Petroleum and coal product manufacturing,1283.270276397139
Basic chemical and basic polymer manufacturing,423.2931523845134
Fertiliser and pesticide manufacturing,401.08808188440696
"Pharmaceutical, cleaning, and other chemical manufacturing",585.925196661244
Polymer product and rubber product manufacturing,1521.2104425534308
Non-metallic mineral product manufacturing,1139.0629258268925
Primary metal and metal product manufacturing,589.5511145024999
Fabricated metal product manufacturing,2459.590157027116
Transport equipment manufacturing,1349.7656118979075
Electronic and electrical equipment manufacturing,2315.9274637334465
Machinery manufacturing,1777.316910201376
Furniture manufacturing,531.1311044236704
Other manufacturing,304.5097673732477
Electricity generation and on-selling,3211.834601717245
Electricity transmission and distribution,2912.8085421773612
Gas and water supply,1240.6090381299018
Sewerage and drainage services,376.3433194156599
"Waste collection, treatment, and disposal services",992.7797981324268
Residential building construction,4505.4709461534185
Non-residential building construction,1375.778075084052
Heavy and civil engineering construction,4771.444900301967
Construction services,11726.639340624828
Basic material wholesaling,2742.4343700784434
Machinery and equipment wholesaling,4156.657432034883
"Motor vehicle wholesaling, including parts",1088.9099181785734
"Grocery, liquor, and tobacco product wholesaling",2601.631784815555
Other goods and commission based wholesaling,3887.5544599078476
"Motor vehicle retailing, including parts",1793.7019798361698
Fuel retailing,475.3586968713736
Supermarket and grocery stores,3205.083917454826
Specialised food retailing,622.5972949273585
"Furniture, electrical, and hardware retailing",3158.5052781629724
"Recreational, clothing, footwear, and personal accessory retailing",1657.3767348968004
Department stores,1196.8096059856828
Pharmaceutical and other store based retailing,1516.2964896092578
Non-store and commission based retailing,405.1073170650882
Accommodation,2144.189762617591
Food and beverage services,4838.809396393369
Road transport,3758.214230785148
Rail transport,117.46013945032333
Water transport,269.7252211044521
Air and space transport,1925.6504063469904
Other transport,442.83501566324236
Postal and courier services,995.9176021305112
Transport support services,4861.956447921135
Warehousing and storage services,623.9937154227482
Publishing (except internet and music publishing),729.2195060197497
Motion picture and sound recording activities,634.1799695585997
Broadcasting and internet publishing,545.7384668603847
Telecommunications services,4001.197801900029
"Internet service providers, web search portals and data processing services",774.0615065214398
Library and other information services,272.5147282705556
Banking and financing; financial asset investing,9403.555818109437
Life insurance,519.177204688909
Health and general insurance,2949.5897700955334
Superannuation and individual pension services,21.927671232876712
Auxiliary finance and insurance services,3780.742516246493
Rental and hiring services (except real estate),3024.0714035360056
Non-financial asset leasing,513.8558768150883
Residential property operation,10021.074695585996
Non-residential property operation,7725.739179033485
Real estate services,2245.5650442051265
Owner-occupied property operation,23788.0
"Scientific, architectural, and engineering services",7595.223581589013
Legal and accounting services,5409.432258776864
"Advertising, market research, and management services",5608.825948807988
Veterinary and other professional services,876.2642650392149
Computer system design and related services,7359.921436710943
Travel agency and tour arrangement services,679.1263002198327
Employment and other administrative services,3332.25401161163
"Building cleaning, pest control, and other support services",2134.1329359292627
Local government administration services,1618.5937342857628
Central government administration services,5117.484354266979
Defence,1603.1432989445811
"Public order, safety, and regulatory services",5146.497108989388
Preschool education,1319.2340783325767
School education,6662.053536023503
Tertiary education,4891.304332956916
"Adult, community, and other education",1015.2513036087985
Hospitals,8922.267732896407
Medical and other health care services,6324.949554674661
Residential care services and social assistance,4165.286539427555
Heritage and artistic activities,969.4876721035292
Sport and recreation services,1487.8808356784425
Gambling activities,1234.1999220783268
Repair and maintenance,2598.0934644813233
Personal services; domestic household staff,2157.763551958695
"Religious services; civil, professional, and other interest groups",1252.87034259827
