Unnamed: 0,0
Horticulture and fruit growing,2353.0411856771148
"Sheep, beef cattle, and grain farming",3912.9943756548496
Dairy cattle farming,6916.839565135151
"Poultry, deer, and other livestock farming",595.6913642653387
Forestry and logging,1626.663555661901
Fishing and aquaculture,546.5948758091224
"Agriculture, forestry, and fishing support services",2326.7623765830963
Coal mining,208.49852357298775
Oil and gas extraction,1482.7430136986302
Metal ore and non-metallic mineral mining and quarrying,914.8274701525601
Exploration and other mining support services,201.70943226135182
Meat and meat product manufacturing,2346.602304199923
Seafood processing,591.5776619040605
Dairy product manufacturing,3754.7836426951408
"Fruit, oil, cereal, and other food product manufacturing",2670.342807203343
Beverage and tobacco product manufacturing,1530.894519857278
Textile and leather manufacturing,448.06353656183677
"Clothing, knitted products, and footwear manufacturing",170.6920700322881
Wood product manufacturing,1649.8399386036144
"Pulp, paper, and converted paper product manufacturing",640.1012693406918
Printing,660.6130670335587
Petroleum and coal product manufacturing,1287.4035422475451
Basic chemical and basic polymer manufacturing,424.0258482638468
Fertiliser and pesticide manufacturing,402.0273595557423
"Pharmaceutical, cleaning, and other chemical manufacturing",587.7642092913088
Polymer product and rubber product manufacturing,1524.0276738599698
Non-metallic mineral product manufacturing,1142.6468246795375
Primary metal and metal product manufacturing,592.0913829112361
Fabricated metal product manufacturing,2466.344496394311
Transport equipment manufacturing,1354.2106203509036
Electronic and electrical equipment manufacturing,2322.1742331058717
Machinery manufacturing,1783.0865748636909
Furniture manufacturing,532.9537575741641
Other manufacturing,305.27409340310356
Electricity generation and on-selling,3218.2549811800964
Electricity transmission and distribution,2923.9798558038933
Gas and water supply,1243.0209064908543
Sewerage and drainage services,377.098899054744
"Waste collection, treatment, and disposal services",995.6850839347609
Residential building construction,4520.37524894285
Non-residential building construction,1380.3170124569447
Heavy and civil engineering construction,4788.261433147194
Construction services,11761.327028712483
Basic material wholesaling,2751.312572217979
Machinery and equipment wholesaling,4167.923963703013
"Motor vehicle wholesaling, including parts",1091.4248329149425
"Grocery, liquor, and tobacco product wholesaling",2609.967343936138
Other goods and commission based wholesaling,3896.6067644444142
"Motor vehicle retailing, including parts",1799.0591170209664
Fuel retailing,477.0406089595024
Supermarket and grocery stores,3216.527672534851
Specialised food retailing,624.6431245802976
"Furniture, electrical, and hardware retailing",3168.413108645229
"Recreational, clothing, footwear, and personal accessory retailing",1662.5376490527078
Department stores,1200.401196022988
Pharmaceutical and other store based retailing,1520.6552496636343
Non-store and commission based retailing,406.13984284063275
Accommodation,2154.27344525239
Food and beverage services,4853.659352622414
Road transport,3771.2003048787083
Rail transport,117.69374897609899
Water transport,270.4904828767123
Air and space transport,1931.3404950951674
Other transport,445.2378109269037
Postal and courier services,998.7854676158813
Transport support services,4877.0704541769965
Warehousing and storage services,625.7792167282013
Publishing (except internet and music publishing),731.6319922521609
Motion picture and sound recording activities,635.6109116430782
Broadcasting and internet publishing,546.8598015650482
Telecommunications services,4010.5433425085953
"Internet service providers, web search portals and data processing services",775.1934556030596
Library and other information services,273.4107678976382
Banking and financing; financial asset investing,9423.765356423151
Life insurance,519.8767451857159
Health and general insurance,2957.189795080926
Superannuation and individual pension services,21.951780821917808
Auxiliary finance and insurance services,3789.926898730237
Rental and hiring services (except real estate),3033.875627166083
Non-financial asset leasing,514.7724560307962
Residential property operation,10048.833109028279
Non-residential property operation,7747.139504726429
Real estate services,2252.3278136857134
Owner-occupied property operation,23788.0
"Scientific, architectural, and engineering services",7617.576400636849
Legal and accounting services,5424.302757110201
"Advertising, market research, and management services",5620.7786298099545
Veterinary and other professional services,879.1801484100474
Computer system design and related services,7377.292931783939
Travel agency and tour arrangement services,681.7367818613683
Employment and other administrative services,3341.4034800260756
"Building cleaning, pest control, and other support services",2140.305812869777
Local government administration services,1623.5703040404064
Central government administration services,5126.9203840856135
Defence,1605.758233323759
"Public order, safety, and regulatory services",5159.335421848714
Preschool education,1323.0487767144014
School education,6681.023753098149
Tertiary education,4906.351663402402
"Adult, community, and other education",1017.7360288008206
Hospitals,8947.929279232716
Medical and other health care services,6341.453744227177
Residential care services and social assistance,4177.712261930973
Heritage and artistic activities,973.0618496764685
Sport and recreation services,1492.9084388739232
Gambling activities,1237.0922312091884
Repair and maintenance,2606.334570234365
Personal services; domestic household staff,2164.4653834363535
"Religious services; civil, professional, and other interest groups",1256.2764691215295
