Unnamed: 0,0
Horticulture and fruit growing,2346.304274734814
"Sheep, beef cattle, and grain farming",3905.303400035289
Dairy cattle farming,6901.733910889397
"Poultry, deer, and other livestock farming",594.7234023699912
Forestry and logging,1622.0417933839803
Fishing and aquaculture,542.7921532377821
"Agriculture, forestry, and fishing support services",2321.054712005646
Coal mining,208.7198054347639
Oil and gas extraction,1481.1145205479452
Metal ore and non-metallic mineral mining and quarrying,912.7360931371998
Exploration and other mining support services,201.3465723207091
Meat and meat product manufacturing,2339.542980000145
Seafood processing,588.3057285478143
Dairy product manufacturing,3751.4311286468014
"Fruit, oil, cereal, and other food product manufacturing",2663.1054859387978
Beverage and tobacco product manufacturing,1527.3457675054349
Textile and leather manufacturing,446.49557188955714
"Clothing, knitted products, and footwear manufacturing",170.07084678474828
Wood product manufacturing,1644.6947959542254
"Pulp, paper, and converted paper product manufacturing",638.5676961185294
Printing,658.6317742795716
Petroleum and coal product manufacturing,1282.6552163898655
Basic chemical and basic polymer manufacturing,423.16761276725924
Fertiliser and pesticide manufacturing,400.92341512894336
"Pharmaceutical, cleaning, and other chemical manufacturing",585.4576240503956
Polymer product and rubber product manufacturing,1520.4640325965536
Non-metallic mineral product manufacturing,1139.452654798446
Primary metal and metal product manufacturing,587.2847782308231
Fabricated metal product manufacturing,2458.176680801144
Transport equipment manufacturing,1349.564055828197
Electronic and electrical equipment manufacturing,2315.058433023422
Machinery manufacturing,1777.447993718831
Furniture manufacturing,531.2835070022923
Other manufacturing,304.1963430435299
Electricity generation and on-selling,3210.7983745166157
Electricity transmission and distribution,2915.277981254506
Gas and water supply,1240.0508936523609
Sewerage and drainage services,376.16791426982763
"Waste collection, treatment, and disposal services",992.9933656745599
Residential building construction,4506.20607591143
Non-residential building construction,1375.8580336511945
Heavy and civil engineering construction,4773.203042182384
Construction services,11725.657116444248
Basic material wholesaling,2742.412163081943
Machinery and equipment wholesaling,4155.85363924853
"Motor vehicle wholesaling, including parts",1088.5061882325886
"Grocery, liquor, and tobacco product wholesaling",2600.9599918311965
Other goods and commission based wholesaling,3885.713511409346
"Motor vehicle retailing, including parts",1793.2380568462977
Fuel retailing,475.5539252640611
Supermarket and grocery stores,3205.3424236252545
Specialised food retailing,622.6054728514098
"Furniture, electrical, and hardware retailing",3157.8686680174224
"Recreational, clothing, footwear, and personal accessory retailing",1657.1419198648923
Department stores,1196.6309624254536
Pharmaceutical and other store based retailing,1516.0050443305795
Non-store and commission based retailing,405.12963866600944
Accommodation,2147.634643079709
Food and beverage services,4838.727250763281
Road transport,3759.2559253403965
Rail transport,117.43738200997595
Water transport,270.0423931934932
Air and space transport,1926.0667013598913
Other transport,443.7642475246299
Postal and courier services,995.606118953543
Transport support services,4860.583890592908
Warehousing and storage services,624.0018405162003
Publishing (except internet and music publishing),729.2552302151901
Motion picture and sound recording activities,633.8881785895485
Broadcasting and internet publishing,545.730505050505
Telecommunications services,4000.296650904495
"Internet service providers, web search portals and data processing services",773.8846017954452
Library and other information services,272.5334869743174
Banking and financing; financial asset investing,9402.200038751038
Life insurance,519.1667791543659
Health and general insurance,2948.213165807669
Superannuation and individual pension services,21.927671232876712
Auxiliary finance and insurance services,3779.9327223448586
Rental and hiring services (except real estate),3024.6198876655703
Non-financial asset leasing,513.4481638460505
Residential property operation,10021.90979291837
Non-residential property operation,7726.382996625411
Real estate services,2245.6782203544253
Owner-occupied property operation,23788.0
"Scientific, architectural, and engineering services",7592.589794794132
Legal and accounting services,5408.406507903493
"Advertising, market research, and management services",5607.366506516106
Veterinary and other professional services,876.6906076164435
Computer system design and related services,7358.175972600702
Travel agency and tour arrangement services,679.9719500532995
Employment and other administrative services,3331.101209949136
"Building cleaning, pest control, and other support services",2133.563629422413
Local government administration services,1618.6750293832351
Central government administration services,5115.1424480496025
Defence,1603.7602629584117
"Public order, safety, and regulatory services",5146.06394145882
Preschool education,1319.1033003753946
School education,6661.550800799447
Tertiary education,4887.884235752964
"Adult, community, and other education",1015.1695248887386
Hospitals,8916.69859004654
Medical and other health care services,6322.342707378444
Residential care services and social assistance,4163.814515915347
Heritage and artistic activities,969.9483202390812
Sport and recreation services,1488.361847380113
Gambling activities,1233.7057926971806
Repair and maintenance,2598.393941099828
Personal services; domestic household staff,2157.8726280923456
"Religious services; civil, professional, and other interest groups",1252.5772045450972
