Description,NZSIOC,Original Output,Shocked Output,Output Loss,Value Added to Output Ratio,Original GDP Estimate,Shocked GDP Estimate,Loss,Direct Loss,Indirect Loss
Horticulture and fruit growing,AA111,6905.009999999999,6883.750574905323,21.25942509467622,0.42810457516339867,2956.0663725490194,2946.965115400645,9.10125714837446,5.034875889396082,4.066381258978378
"Sheep, beef cattle, and grain farming",,11564.824999999997,11534.539337316193,30.285662683803746,0.4252711496746204,4918.186423535791,4905.306804947591,12.879618588198968,0.42484790890357715,12.45477067929539
Dairy cattle farming,AA131,17366.689999999995,17345.370097300958,21.319902699038284,0.5005778676683039,8693.380648656455,8682.708377224475,10.6722714319803,0.12106173743764384,10.551209694542658
"Poultry, deer, and other livestock farming",,2251.4699999999993,2244.3199597156267,7.150040284372524,0.332035595105673,747.5681813125693,745.1941134317182,2.3740678808511664,1.3386229452766378,1.0354449355745285
Forestry and logging,AA211,6804.61,6797.507687433962,7.10231256603718,0.30035010134512624,2043.7653031140592,2041.6321228150653,2.1331802989940307,0.14282780240356222,1.9903524965904682
Fishing and aquaculture,,1918.8949999999995,1914.6635614749753,4.231438525024266,0.35635179153094465,683.8016710097719,682.2937903106264,1.5078806991454552,0.9568493586235394,0.5510313405219157
"Agriculture, forestry, and fishing support services",,6337.750000000002,6324.055732275824,13.694267724178038,0.4612341772151899,2923.18690664557,2916.870642339245,6.316264306325788,0.31462221528247736,6.00164209104331
Coal mining,BB111,632.5200000000001,631.5184944289796,1.0015055710204726,0.41386138613861384,261.7756039603961,261.361119476548,0.4144844838480767,0.04405086250666351,0.37043362134141317
Oil and gas extraction,BB112,3481.37,3473.816065729112,7.553934270887882,0.5343401654081266,1860.2358216468892,1856.199451159101,4.036370487788346,0.05769871761871749,3.978671770169629
Metal ore and non-metallic mineral mining and quarrying,BB113,2146.05,2143.4101253921995,2.639874607800817,0.5344224037339557,1146.8971995332556,1145.4863913997985,1.410808133457146,0.4127274121663512,0.998080721290795
Exploration and other mining support services,BB114,651.3449999999999,649.7451618130372,1.59983818696284,0.3818525519848771,248.71775047258976,248.10684817813512,0.6109022944546194,0.0,0.6109022944546194
Meat and meat product manufacturing,CC111,15834.334999999994,15789.493288416255,44.8417115837387,0.1862030730239189,2948.401836290194,2940.052171793649,8.349664496544408,6.746890038945835,1.6027744575985732
Seafood processing,CC121,2153.5800000000004,2148.684372060758,4.895627939242349,0.34279096699478867,738.2277707006372,736.5495936652975,1.6781770353395893,1.411919066062854,0.2662579692767353
Dairy product manufacturing,CC131,29974.420000000006,29939.819509112553,34.60049088745551,0.157542273564373,4722.238275573414,4716.787235572561,5.4510400008531095,4.491961095023005,0.9590789058301049
"Fruit, oil, cereal, and other food product manufacturing",,10308.57,10248.32777409559,60.24222590440999,0.32566630156991605,3357.153866374589,3337.535003465961,19.618862908628593,17.816301852645637,1.802561055982956
Beverage and tobacco product manufacturing,CC151,6779.509999999998,6740.3947980345365,39.11520196546165,0.2839689004072566,1925.1699999999996,1914.0624991086597,11.107500891339907,9.272187283016805,1.8353136083231014
