Description,NZSIOC,Original Output,Shocked Output,Output Loss,Value Added to Output Ratio,Original GDP Estimate,Shocked GDP Estimate,Loss,Direct Loss,Indirect Loss
Rail transport,II121,4552.825305897448,4531.921759252593,20.903546644855037,0.17559523809523808,799.4544435950875,795.7838803449492,3.6705632501382355,0.10675860071596692,3.5638046494222686
Water transport,II122,4747.467659848236,4725.8204314784325,21.647228369803273,0.3871428571428571,1837.9481940269598,1829.5676241866502,8.380569840309553,0.47132056426369173,7.90924927604586
Air and space transport,II123,6334.896459465398,6306.074204770525,28.822254694872814,0.3012610929472209,1908.4578310860263,1899.7748071354456,8.683023950580553,3.3339737560814497,5.349050194499104
Other transport,II125,3996.669785891082,3979.4937568298387,17.176029061243554,0.504524886877828,2016.4193716147313,2007.7536374955973,8.665734119134191,0.8645229092454969,7.801211209888694
Postal and courier services,,5326.791466736434,5302.337307457734,24.454159278699983,0.41483630335681726,2209.746480813581,2199.602007776706,10.144473036874714,3.11313391901906,7.031339117855654
Transport support services,II132,9142.455764102362,9099.311089169934,43.14467493242716,0.7030643072939146,6427.734328753882,6397.400847759095,30.33348099478802,21.973326802850362,8.360154191937658
Warehousing and storage services,II133,4873.221215579069,4851.190202896569,22.031012682501206,0.48119723714504986,2344.9805849332897,2334.3793224989627,10.601262434327133,1.8336757629759535,8.76758667135118
Publishing (except internet and music publishing),JJ111,3675.168687765874,3659.039563846922,16.129123918951933,0.5789889415481833,2127.882028540589,2118.5434441546554,9.338584385933466,2.142947943435683,7.195636442497783
Motion picture and sound recording activities,JJ112,5676.810256905272,5651.6468134833185,25.163443421952326,0.30318895763921944,1721.1461845067386,1713.5169063250235,7.629278181715199,1.3773129270205506,6.251965254694649
Broadcasting and internet publishing,JJ113,5533.922387560928,5509.256640341083,24.66574721984445,0.3275552898983861,1812.6655519326887,1804.5861559515322,8.07939598115646,0.8911198223904145,7.188276158766047
Telecommunications services,JJ121,8542.483558059605,8503.600308723493,38.883249336110886,0.5545743066096316,4737.441895935083,4715.87824489578,21.56365103930311,14.306298507305094,7.257352531998017
"Internet service providers, web search portals and data processing services",JJ122,4892.111959183673,4870.6143256390005,21.497633544672194,0.5414634146341464,2648.899646192135,2637.2594641264836,11.640182065651775,2.1421607657873243,9.498021299864451
Library and other information services,JJ123,2513.9298984284087,2502.460583007341,11.469315421067606,0.7191601049868767,1807.9180896834225,1799.66981560108,8.248274082342583,1.1878119580302275,7.060462124312354
Banking and financing; financial asset investing,,15664.8121625538,15600.147152737523,64.6650098162774,0.6189134281407693,9695.162596707392,9655.140553801242,40.02204290614875,31.97148273562145,8.050560170527302
Life insurance,KK121,5571.694868305498,5547.442896372738,24.25197193276018,0.2726321297749869,1519.023038402493,1512.4111716432217,6.6118667592716145,0.6192149238063159,5.992651835465299
Health and general insurance,KK122,7348.261219685574,7311.7477867144,36.513432971175106,0.4395017793594306,3229.5738812497098,3213.526162488357,16.04771876135276,11.157193497090448,4.890525264262309
Superannuation and individual pension services,,9299.118051301613,9259.012760759068,40.10529054254574,0.05486284289276808,510.1760526898641,507.9757624356596,2.200290254204504,0.004980043043077273,2.1953102111614267
Auxiliary finance and insurance services,KK131,8366.589872878918,8330.150249641618,36.43962323730003,0.5586115605236064,4673.673825149894,4653.318230348413,20.35559480148044,13.58405081501597,6.77154398646447
Rental and hiring services (except real estate),LL111,7048.54191263392,7016.832216655738,31.709695978182033,0.5829338446788112,4108.833636511432,4090.348981521274,18.48465499015789,10.671153497351916,7.813501492805971
Non-financial asset leasing,LL112,4916.526705428321,4894.181861992231,22.344843436090642,0.38392857142857145,1887.5950744055162,1879.0162505863032,8.57882381921337,1.2211685277065716,7.3576552915068
Residential property operation,LL121,15508.231026909729,15438.300965560822,69.93006134890761,0.7602657004830918,11790.376124927145,11737.210697850891,53.16542707625283,43.23618763869552,9.929239437557314
Non-residential property operation,LL122,15096.20014493578,15028.32636179446,67.87378314131844,0.5410018811398314,8167.072676473652,8130.352832114121,36.71984435953025,28.40303511798062,8.31680924154963
Real estate services,LL123,7149.572563982397,7117.492433506846,32.08013047555125,0.4446414499605989,3178.99631144765,3164.7321557180753,14.264155729574304,8.864935525070349,5.399220204503955
Owner-occupied property operation,,32675.563340477293,32663.21752138919,12.345819088104216,0.7614840423829188,24881.92005964576,24872.51891542002,9.401144225737799,0.0,9.401144225737799
"Scientific, architectural, and engineering services",,13967.412897843402,13898.472212542134,68.94068530126759,0.5904098994586233,8246.498844712802,8205.795581635472,40.70326307732999,34.35384518965757,6.3494178876724225
Legal and accounting services,MN112,9239.155145046794,9197.465714664135,41.68943038265894,0.7258646014154093,6706.375666774519,6676.1147850065745,30.260881767944188,23.200640950530747,7.06024081741344
"Advertising, market research, and management services",,10988.154574930606,10939.896777905233,48.25779702537281,0.5159813169704185,5669.682468647223,5644.7823469839805,24.900121663243006,17.111797434127112,7.788324229115892
