Unnamed: 0,0
Horticulture and fruit growing,6150.972245936087
"Sheep, beef cattle, and grain farming",7967.35555444419
Dairy cattle farming,10374.379752274966
"Poultry, deer, and other livestock farming",4957.82784673749
Forestry and logging,6744.548388342351
Fishing and aquaculture,4154.8243371723
"Agriculture, forestry, and fishing support services",5895.542622195851
Coal mining,4239.468103824298
Oil and gas extraction,4496.797675487162
Metal ore and non-metallic mineral mining and quarrying,4045.8715274320657
Exploration and other mining support services,4610.1992021576525
Meat and meat product manufacturing,8578.500841333012
Seafood processing,4254.250525196458
Dairy product manufacturing,11825.99744530752
"Fruit, oil, cereal, and other food product manufacturing",7377.969656237328
Beverage and tobacco product manufacturing,6363.722217878253
Textile and leather manufacturing,5289.8884855455
"Clothing, knitted products, and footwear manufacturing",3332.0895043496494
Wood product manufacturing,6483.748764656009
"Pulp, paper, and converted paper product manufacturing",6377.810691303363
Printing,4095.3250276577355
Petroleum and coal product manufacturing,5165.150052561542
Basic chemical and basic polymer manufacturing,4457.17031358561
Fertiliser and pesticide manufacturing,4609.3473453238375
"Pharmaceutical, cleaning, and other chemical manufacturing",4894.19713629753
Polymer product and rubber product manufacturing,4812.230254193855
Non-metallic mineral product manufacturing,5446.054452760003
Primary metal and metal product manufacturing,6201.836380382568
Fabricated metal product manufacturing,6753.841377119764
Transport equipment manufacturing,3584.031455198485
Electronic and electrical equipment manufacturing,5008.1509773768
Machinery manufacturing,5166.9570205332175
Furniture manufacturing,4311.836619512878
Other manufacturing,3960.1889763123672
Electricity generation and on-selling,9123.93680232074
Electricity transmission and distribution,6358.693586767196
Gas and water supply,4754.497246886086
Sewerage and drainage services,3851.250887415311
"Waste collection, treatment, and disposal services",4434.414484760002
Residential building construction,14090.231492875515
Non-residential building construction,11977.732809719222
Heavy and civil engineering construction,11844.353613264826
Construction services,17112.70255230204
Basic material wholesaling,7200.720640987636
Machinery and equipment wholesaling,7488.93753616986
"Motor vehicle wholesaling, including parts",4182.133345282657
"Grocery, liquor, and tobacco product wholesaling",7672.29893006722
Other goods and commission based wholesaling,7291.513073904363
"Motor vehicle retailing, including parts",4568.167422411667
Fuel retailing,3918.895840406256
Supermarket and grocery stores,5986.775344051464
Specialised food retailing,3966.3967590073157
"Furniture, electrical, and hardware retailing",6141.803370072939
"Recreational, clothing, footwear, and personal accessory retailing",5721.458199260768
Department stores,4869.6753220964965
Pharmaceutical and other store based retailing,5612.116571972667
Non-store and commission based retailing,5187.129401689715
Accommodation,5906.126592351093
Food and beverage services,9044.927553475645
Road transport,7742.340973485299
Rail transport,5256.952096256113
Water transport,4386.941400894199
Air and space transport,6183.125493695323
Other transport,3746.9855737665703
Postal and courier services,4702.2128137223335
Transport support services,7455.928703989042
Warehousing and storage services,4387.1927293990475
Publishing (except internet and music publishing),3288.356098075308
Motion picture and sound recording activities,5224.366951213286
Broadcasting and internet publishing,5387.252368457924
Telecommunications services,7287.111870076636
"Internet service providers, web search portals and data processing services",4201.492657434323
Library and other information services,2209.995427593555
Banking and financing; financial asset investing,12801.92308650659
Life insurance,5432.880278475367
Health and general insurance,6466.671729466441
Superannuation and individual pension services,8910.258945586036
Auxiliary finance and insurance services,7055.209128203087
Rental and hiring services (except real estate),6047.852935862264
Non-financial asset leasing,4790.70487417366
Residential property operation,12573.76711498521
Non-residential property operation,12351.875012274495
Real estate services,5958.687543034876
Owner-occupied property operation,26231.589145602535
"Scientific, architectural, and engineering services",11448.1582314689
Legal and accounting services,7504.908572835594
"Advertising, market research, and management services",9136.310244406379
Veterinary and other professional services,2483.5085788377
Computer system design and related services,10067.796392939736
Travel agency and tour arrangement services,2946.7960438623727
Employment and other administrative services,7581.755417974818
"Building cleaning, pest control, and other support services",5813.308568269385
Local government administration services,4416.699072280093
Central government administration services,9061.886420615938
Defence,3233.61836895708
"Public order, safety, and regulatory services",7723.985918300999
Preschool education,3009.465228891256
School education,8128.745771194615
Tertiary education,7075.775450221162
"Adult, community, and other education",4741.951682674739
Hospitals,10838.770332396127
Medical and other health care services,9895.929077084085
Residential care services and social assistance,6945.499526882011
Heritage and artistic activities,3830.9599873069137
Sport and recreation services,5624.820314833321
Gambling activities,3929.1617457464627
Repair and maintenance,6174.171305145939
Personal services; domestic household staff,4658.954033115189
"Religious services; civil, professional, and other interest groups",5899.617195983869
