Description,NZSIOC,Original Output,Shocked Output,Output Loss,Value Added to Output Ratio,Original GDP Estimate,Shocked GDP Estimate,Loss,Direct Loss,Indirect Loss
Horticulture and fruit growing,AA111,5865.591011198375,5795.826470247043,69.76454095133177,0.42810457516339867,2511.0863479313302,2481.2198287658907,29.866519165439414,15.175023681421116,14.691495484018295
"Sheep, beef cattle, and grain farming",,9630.482842666717,9519.349230689853,111.13361197686304,0.4252711496746204,4095.566510422581,4048.3045914896875,47.26191893289371,27.372078192475918,19.889840740417785
Dairy cattle farming,AA131,14625.243681225025,14455.599922711803,169.6437585132222,0.5005778676683039,7321.073296076959,7236.153385177174,84.91991089978545,49.490093560259645,35.429817339525805
"Poultry, deer, and other livestock farming",,1686.4452467721267,1666.5597952094706,19.88545156265605,0.332035595105673,559.9598511251166,553.3571733815651,6.602677743551537,2.9631229759704967,3.63955476758104
Forestry and logging,AA211,5865.201495251384,5796.481892705492,68.719602545891,0.30035010134512624,1761.613863508339,1740.973923919284,20.639939589055157,8.944725255733678,11.695214333321479
Fishing and aquaculture,,1451.1437026816147,1433.9789275397393,17.164775141875502,0.35635179153094465,517.1176582194419,511.00095984640876,6.116698373033159,3.080218591320954,3.0364797817122056
"Agriculture, forestry, and fishing support services",,5362.168593683147,5299.928200844651,62.240392838496525,0.4612341772151899,2473.215419396578,2444.508023016164,28.707396380414142,17.806519455996963,10.900876924417178
Coal mining,BB111,494.7948360294021,489.14300718866633,5.651828840735774,0.41386138613861384,204.7764766933565,202.4374029751114,2.339073718245103,1.2005423719971964,1.1385313462479063
Oil and gas extraction,BB112,2975.2565397453927,2940.234484861841,35.02205488355204,0.5343401654081266,1589.7990715791636,1571.0853809797538,18.713690599409684,11.866006639740156,6.847683959669526
Metal ore and non-metallic mineral mining and quarrying,BB113,1810.9905680292068,1789.6710303978928,21.319537631314006,0.5344224037339557,967.8339325056905,956.440293958267,11.393638547423354,7.200666403943018,4.192972143480336
Exploration and other mining support services,BB114,546.2507344798876,539.7438200618735,6.5069144180140315,0.3818525519848771,208.58723698475853,206.1025551086927,2.4846818760658493,1.1714534745239669,1.3132284015418825
Meat and meat product manufacturing,CC111,13122.800609269472,12969.659690792652,153.14091847682073,0.1862030730239189,2443.5058001261314,2414.9904905000412,28.51530962608946,6.543971791778375,21.97133783431109
Seafood processing,CC121,1697.4167766137036,1677.3213171721115,20.095459441592098,0.34279096699478867,581.8591382485887,574.9705962744008,6.888541974187912,3.430521030130468,3.458020944057444
Dairy product manufacturing,CC131,24943.432234856882,24651.943120141077,291.4891147158028,0.157542273564373,3929.6450247782223,3883.723166926629,45.921857851593906,9.240705568466094,36.68115228312781
"Fruit, oil, cereal, and other food product manufacturing",,7824.742528301136,7731.277318694686,93.46520960645014,0.32566630156991605,2548.254959928665,2517.8164907906757,30.438469137989607,13.944108390531424,16.494360747458185
Beverage and tobacco product manufacturing,CC151,5037.7233904767445,4977.519839342911,60.20355113383405,0.2839689004072566,1430.5567717495976,1413.4608355335108,17.0959362160869,6.589270549782363,10.506665666304537
Textile and leather manufacturing,CC211,1435.9096764837916,1418.6603802740808,17.24929620971088,0.3102971665514858,445.55870403678125,440.2062962979006,5.35240773888057,2.2945433674019284,3.057864371478641
"Clothing, knitted products, and footwear manufacturing",,354.1664367825826,349.8515981319758,4.314838650606791,0.4081145584725537,144.54047897332126,142.77953050254857,1.7609484707726997,1.0755099070842686,0.6854385636884311
Wood product manufacturing,CC311,5793.184537644188,5724.206996804581,68.97754083960663,0.29581245526127414,1713.6961418621763,1693.2917261485277,20.404415713648845,8.76219638889284,11.642219324756006
"Pulp, paper, and converted paper product manufacturing",,3200.0346375973604,3161.999227292181,38.0354103051797,0.19141323792486584,612.5289914542354,605.2485104119202,7.280481042315256,2.001146553304952,5.279334489010305
Printing,CC411,1490.8929748565222,1472.9943621795605,17.898612676961708,0.44972826086956524,670.4967047248762,662.4471927736882,8.049511951187943,4.653647136047248,3.395864815140695
Petroleum and coal product manufacturing,CC511,2860.8728371749057,2827.3322464264556,33.540590748450086,0.178191856452726,509.7842419313738,503.80758179938636,5.976660131987448,3.3641603099294835,2.6124998220579645
Basic chemical and basic polymer manufacturing,CC521,1530.274861813226,1511.987933900102,18.28692791312375,0.2754374594944913,421.4950202661187,416.45811529976896,5.036904966349705,1.7884629935769052,3.2484419727728
Fertiliser and pesticide manufacturing,CC522,1313.8714105354852,1298.3681601407097,15.50325039477538,0.2481527093596059,326.04075027450773,322.1935766851638,3.8471735893438908,1.7919007661936666,2.055272823150224
"Pharmaceutical, cleaning, and other chemical manufacturing",,1601.109038254474,1582.0934611950495,19.015577059424484,0.32685904550499445,523.336971993277,517.1215586259068,6.215413367370155,2.9072569491239393,3.3081564182462158
Polymer product and rubber product manufacturing,CC531,3318.416615325536,3278.7469137231697,39.66970160236628,0.40855614973262033,1355.759515566155,1339.55221501845,16.20730054770473,9.625473340356814,6.581827207347914
Non-metallic mineral product manufacturing,CC611,3138.105327162549,3100.7187273219206,37.38659984062873,0.3544891640866873,1112.4243342418324,1099.1711897162845,13.253144525547954,6.378575754827438,6.874568770720517
Primary metal and metal product manufacturing,CC711,2689.47446403552,2656.967405425301,32.507058610219374,0.1661529840291398,446.86420766967314,441.46306287957503,5.401144790098091,1.585278837293422,3.81586595280467
Fabricated metal product manufacturing,CC721,6346.336573035555,6270.588442582661,75.74813045289453,0.3606653049314269,2288.9034153113353,2261.5836927435566,27.31972256777871,15.098896753828702,12.22082581395001
Transport equipment manufacturing,CC811,2365.2105898181585,2336.8226777164796,28.387912101678836,0.3175754739059209,751.1328739488043,742.117569309914,9.015304638890282,6.720697427538515,2.2946072113517673
Electronic and electrical equipment manufacturing,CC821,4292.2050780278005,4241.603330235192,50.60174779260935,0.5041161178509532,2163.769760955523,2138.2606043018395,25.50915665368327,17.954030311395584,7.555126342287683
Machinery manufacturing,CC822,3666.8643462166224,3623.671477420209,43.19286879641334,0.44090796940537874,1616.7497129753526,1597.7056329015331,19.044080073819554,11.71358608420985,7.330493989609704
Furniture manufacturing,CC911,1250.345064540436,1235.3898571740692,14.95520736636665,0.40271493212669685,503.532627801352,497.50994248186504,6.022685319487022,3.243058890055242,2.7796264294317803
Other manufacturing,CC912,704.4865166845406,695.9350358011828,8.551480883357739,0.3849056603773585,271.16084793140806,267.8693345347949,3.2915133966131673,1.8056697966409627,1.4858435999722044
Electricity generation and on-selling,DD111,13931.659431651035,13765.654310071088,166.00512157994783,0.26820146276595747,3736.491438325955,3691.9686218915726,44.52281643438261,22.816435645045143,21.70638078933747
Electricity transmission and distribution,DD112,5599.134547203223,5530.6547576223165,68.47978958090569,0.6158536585365854,3448.247495533692,3406.073966584476,42.17352894921631,29.969471634370084,12.204057314846224
Gas and water supply,,3430.518859910221,3388.5057118540058,42.01314805621555,0.414780292942743,1422.9116176591663,1405.4853918009624,17.426225858203917,9.70568628730442,7.720539570899496
Sewerage and drainage services,DD122,850.4659114387338,839.9558799718955,10.510031466838303,0.4909090909090909,417.5014474335602,412.34197744074874,5.15946999281153,3.166036051241103,1.993433941570427
"Waste collection, treatment, and disposal services",,2602.2710810973317,2571.204548312604,31.06653278472754,0.4132505175983437,1075.3898711946738,1062.5516104413991,12.83826075327457,8.384840171913499,4.453420581361069
Residential building construction,EE112,20629.39911918761,20382.215568997635,247.18355018997084,0.21897810218978103,4517.386668435242,4463.25888372211,54.12778471313231,17.70957904128827,36.41820567184404
Non-residential building construction,EE113,9178.984363554486,9068.627093934307,110.35726962017897,0.14383775351014041,1320.2844903583832,1304.410948612704,15.87354174567941,3.2617588637720694,12.61178288190734
Heavy and civil engineering construction,EE121,14677.449917276812,14502.265357747588,175.18455952922503,0.33009975920192636,4845.022683391409,4787.194302474917,57.82838091649271,27.78863878911837,30.039742127374343
Construction services,EE131,28350.08056876458,28010.35386071439,339.7267080501887,0.41023945426701935,11630.321580956012,11490.95228164557,139.36929931044043,83.55396258282019,55.81533672762023
Basic material wholesaling,FF111,7508.268199710489,7418.381602114553,89.88659759593563,0.3844652070840887,2886.667888244571,2852.1096188857655,34.55826935880554,16.13869519885344,18.4195741599521
Machinery and equipment wholesaling,FF112,8264.548142789843,8165.068899420127,99.47924336971603,0.560219957081545,4629.964805852089,4574.234548401002,55.73025745108689,35.348582692560505,20.381674758526383
"Motor vehicle wholesaling, including parts",,2085.2326117925213,2060.200198553037,25.03241323948459,0.5709812108559499,1190.6286415976087,1176.3356039754815,14.293037622127423,9.363321867411553,4.92971575471587
"Grocery, liquor, and tobacco product wholesaling",,7588.825598025307,7497.524630095022,91.30096793028564,0.37330478229835834,2832.9448877710465,2798.8617998142017,34.08308795684468,14.89211531087027,19.19097264597441
Other goods and commission based wholesaling,,7995.574615810914,7898.615334788153,96.95928102276142,0.5365485023358065,4290.013585427538,4237.990228407219,52.023357020319224,32.061454809461445,19.961902210857772
"Motor vehicle retailing, including parts",,3094.499869869582,3057.5931471428657,36.90672272671617,0.6439285714285714,1992.63688049102,1968.8715872494952,23.765293241524734,17.26325946644798,6.502033775076754
Fuel retailing,GH112,850.301143543785,840.1106003549176,10.190543188867448,0.6104725415070242,519.0855001455035,512.8644533456584,6.221046799845006,4.353082852642102,1.867963947202903
Supermarket and grocery stores,GH121,5667.220870365167,5599.52323951554,67.6976308496269,0.6678408619975135,3784.8016711949713,3739.590427053167,45.21124414180429,32.148484580178376,13.062759561625919
Specialised food retailing,GH122,1209.4905899183643,1194.9774814332714,14.513108485093028,0.5872420262664165,710.2637047738237,701.7409975396133,8.522707234210353,5.494512590549902,3.0281946436604503
"Furniture, electrical, and hardware retailing",,5693.205026701771,5625.117369301318,68.08765740045357,0.6553147574819401,3730.8412713680336,3686.222424671142,44.61884669689166,30.986779411199606,13.63206728569205
