Unnamed: 0,0
Horticulture and fruit growing,2352.889649255785
"Sheep, beef cattle, and grain farming",3912.6599135414326
Dairy cattle farming,6917.043452300919
"Poultry, deer, and other livestock farming",595.7991336870253
Forestry and logging,1626.444558234133
Fishing and aquaculture,546.4883483222932
"Agriculture, forestry, and fishing support services",2326.93040891814
Coal mining,208.83044636565202
Oil and gas extraction,1482.7430136986302
Metal ore and non-metallic mineral mining and quarrying,914.5311664250584
Exploration and other mining support services,201.68137389202255
Meat and meat product manufacturing,2346.737695519115
Seafood processing,591.5779525703343
Dairy product manufacturing,3757.505024996355
"Fruit, oil, cereal, and other food product manufacturing",2670.228220074624
Beverage and tobacco product manufacturing,1530.9016774201732
Textile and leather manufacturing,447.97006752633627
"Clothing, knitted products, and footwear manufacturing",170.65236017799495
Wood product manufacturing,1649.9327719759733
"Pulp, paper, and converted paper product manufacturing",640.0047015449843
Printing,660.2754955471748
Petroleum and coal product manufacturing,1288.6242720329735
Basic chemical and basic polymer manufacturing,424.05144634419935
Fertiliser and pesticide manufacturing,402.0433802932347
"Pharmaceutical, cleaning, and other chemical manufacturing",587.6541168361891
Polymer product and rubber product manufacturing,1524.4331681181575
Non-metallic mineral product manufacturing,1142.7418400824968
Primary metal and metal product manufacturing,590.5614004518657
Fabricated metal product manufacturing,2466.267252575367
Transport equipment manufacturing,1354.228685974844
Electronic and electrical equipment manufacturing,2322.115716157193
Machinery manufacturing,1783.2662631147023
Furniture manufacturing,533.0067538477351
Other manufacturing,305.1382210220498
Electricity generation and on-selling,3219.491921400013
Electricity transmission and distribution,2923.9434462869503
Gas and water supply,1242.9835279163083
Sewerage and drainage services,377.06955021988574
"Waste collection, treatment, and disposal services",995.9616833343274
Residential building construction,4519.950014349544
Non-residential building construction,1380.1561362993655
Heavy and civil engineering construction,4788.255922712123
Construction services,11760.63438287277
Basic material wholesaling,2751.305262184218
Machinery and equipment wholesaling,4168.048152954719
"Motor vehicle wholesaling, including parts",1091.64728301791
"Grocery, liquor, and tobacco product wholesaling",2609.9222476009813
Other goods and commission based wholesaling,3895.885015974137
"Motor vehicle retailing, including parts",1799.0347225252726
Fuel retailing,477.02549227294696
Supermarket and grocery stores,3215.7455326470067
Specialised food retailing,624.6311015972186
"Furniture, electrical, and hardware retailing",3168.007779772591
"Recreational, clothing, footwear, and personal accessory retailing",1662.5061083589922
Department stores,1200.3709634788472
Pharmaceutical and other store based retailing,1520.5267950224825
Non-store and commission based retailing,406.0788124816185
Accommodation,2154.264358985116
Food and beverage services,4853.4371021798415
Road transport,3770.882703332177
Rail transport,117.72540193525616
Water transport,270.49848758561643
Air and space transport,1931.289845064629
Other transport,445.3704490954942
Postal and courier services,998.8039365720354
Transport support services,4876.904528400824
Warehousing and storage services,625.7781590237281
Publishing (except internet and music publishing),731.6037160207651
Motion picture and sound recording activities,635.516701259167
Broadcasting and internet publishing,546.8857257506572
Telecommunications services,4010.872207739351
"Internet service providers, web search portals and data processing services",775.1445384499367
Library and other information services,273.4382492302587
Banking and financing; financial asset investing,9423.997401011116
Life insurance,519.8825371493509
Health and general insurance,2957.9383347355238
Superannuation and individual pension services,21.951780821917808
Auxiliary finance and insurance services,3790.082472252022
Rental and hiring services (except real estate),3033.7114276313796
Non-financial asset leasing,514.6859862934652
Residential property operation,10049.321257710486
Non-residential property operation,7747.515842545862
Real estate services,2252.28033592667
Owner-occupied property operation,23788.0
"Scientific, architectural, and engineering services",7618.111716361929
Legal and accounting services,5424.533595359779
"Advertising, market research, and management services",5621.523009998444
Veterinary and other professional services,879.180209855172
Computer system design and related services,7377.779255721684
Travel agency and tour arrangement services,681.7822787408053
Employment and other administrative services,3341.621702509932
"Building cleaning, pest control, and other support services",2140.0977251434438
Local government administration services,1623.5415894281311
Central government administration services,5127.423652306458
Defence,1605.6292355503533
"Public order, safety, and regulatory services",5160.235510897407
Preschool education,1322.8901704495347
School education,6680.766190149983
Tertiary education,4907.3525667278145
"Adult, community, and other education",1017.7645078454129
Hospitals,8949.233242322132
Medical and other health care services,6342.750813531454
Residential care services and social assistance,4177.762516139065
Heritage and artistic activities,973.1771865079321
Sport and recreation services,1492.8896214286171
Gambling activities,1237.4000716879393
Repair and maintenance,2606.4083353964315
Personal services; domestic household staff,2164.4847600671364
"Religious services; civil, professional, and other interest groups",1256.278462698803
